"list","participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt","rt_measure"
"EXP_BIG_DATA1",10,312,"SLUĐA",1,"pseudorec","3",1,600,"keypress"
"EXP_BIG_DATA1",10,311,"STRIDA",2,"pseudorec","3",1,748,"keypress"
"EXP_BIG_DATA1",10,305,"STRUJA",3,"rec","1",1,574,"keypress"
"EXP_BIG_DATA1",10,303,"TON",4,"rec","1",1,1023,"keypress"
"EXP_BIG_DATA1",10,308,"MEKST",5,"pseudorec","3",1,550,"keypress"
"EXP_BIG_DATA1",10,309,"MON",6,"pseudorec","3",1,544,"keypress"
"EXP_BIG_DATA1",10,301,"IMEJL",7,"rec","1",1,521,"keypress"
"EXP_BIG_DATA1",10,306,"PLUĆA",8,"rec","1",1,446,"keypress"
"EXP_BIG_DATA1",10,304,"VIBRACIJA",9,"rec","1",1,508,"keypress"
"EXP_BIG_DATA1",10,302,"TEKST",10,"rec","1",1,444,"keypress"
"EXP_BIG_DATA1",10,307,"IČALO",11,"pseudorec","3",1,465,"keypress"
"EXP_BIG_DATA1",10,310,"GUKRAČIJA",12,"pseudorec","3",1,474,"keypress"
"EXP_BIG_DATA1",10,118,"METEL",13,"pseudorec","3",1,465,"keypress"
"EXP_BIG_DATA1",10,131,"PJOSA",14,"pseudorec","3",1,427,"keypress"
"EXP_BIG_DATA1",10,40,"NASLAGA",15,"rec","1",1,685,"keypress"
"EXP_BIG_DATA1",10,51,"SNIMAK",16,"rec","1",1,422,"keypress"
"EXP_BIG_DATA1",10,173,"OBOLM",17,"pseudorec","3",1,473,"keypress"
"EXP_BIG_DATA1",10,50,"PUBLIKA",18,"rec","1",1,466,"keypress"
"EXP_BIG_DATA1",10,120,"SRUDERA",19,"pseudorec","3",1,486,"keypress"
"EXP_BIG_DATA1",10,63,"POBUDA",20,"rec","1",1,466,"keypress"
"EXP_BIG_DATA1",10,168,"GENDA",21,"pseudorec","3",1,445,"keypress"
"EXP_BIG_DATA1",10,53,"VARKA",22,"rec","1",1,672,"keypress"
"EXP_BIG_DATA1",10,80,"MEHUR",23,"rec","1",1,499,"keypress"
"EXP_BIG_DATA1",10,166,"ALJBATOV",24,"pseudorec","3",1,465,"keypress"
"EXP_BIG_DATA1",10,153,"VANTA",25,"pseudorec","3",1,601,"keypress"
"EXP_BIG_DATA1",10,56,"SRICANJE",26,"rec","3",0,640,"keypress"
"EXP_BIG_DATA1",10,124,"DOBLANJE",27,"pseudorec","3",1,522,"keypress"
"EXP_BIG_DATA1",10,102,"POCOLA",28,"pseudorec","3",1,556,"keypress"
"EXP_BIG_DATA1",10,44,"ZVEKA",29,"rec","1",1,470,"keypress"
"EXP_BIG_DATA1",10,73,"OBRVA",30,"rec","1",1,466,"keypress"
"EXP_BIG_DATA1",10,15,"PASOŠ",31,"rec","1",1,546,"keypress"
"EXP_BIG_DATA1",10,34,"KAJMAK",32,"rec","1",1,524,"keypress"
"EXP_BIG_DATA1",10,111,"MRIK",33,"pseudorec","3",1,598,"keypress"
"EXP_BIG_DATA1",10,70,"INTERES",34,"rec","1",1,757,"keypress"
"EXP_BIG_DATA1",10,177,"PLUPAJ",35,"pseudorec","3",1,581,"keypress"
"EXP_BIG_DATA1",10,9,"OŽILJAK",36,"rec","1",1,533,"keypress"
"EXP_BIG_DATA1",10,20,"BANDERA",37,"rec","1",1,579,"keypress"
"EXP_BIG_DATA1",10,105,"IŽO",38,"pseudorec","3",1,496,"keypress"
"EXP_BIG_DATA1",10,100,"VREĆA",39,"rec","1",1,515,"keypress"
"EXP_BIG_DATA1",10,186,"BOP",40,"pseudorec","3",1,514,"keypress"
"EXP_BIG_DATA1",10,67,"GNEZDO",41,"rec","1",1,522,"keypress"
"EXP_BIG_DATA1",10,155,"DVOHALKA",42,"pseudorec","3",1,689,"keypress"
"EXP_BIG_DATA1",10,69,"MEŠALICA",43,"rec","1",1,530,"keypress"
"EXP_BIG_DATA1",10,28,"LOVAC",44,"rec","1",1,488,"keypress"
"EXP_BIG_DATA1",10,198,"TEPRENA",45,"pseudorec","3",1,525,"keypress"
"EXP_BIG_DATA1",10,190,"KOTCERUZ",46,"pseudorec","3",1,518,"keypress"
"EXP_BIG_DATA1",10,200,"DREZA",47,"pseudorec","3",1,453,"keypress"
"EXP_BIG_DATA1",10,71,"PLANKTON",48,"rec","1",1,564,"keypress"
"EXP_BIG_DATA1",10,94,"KOKTEL",49,"rec","1",1,409,"keypress"
"EXP_BIG_DATA1",10,135,"BIMESINA",50,"pseudorec","3",1,450,"keypress"
"EXP_BIG_DATA1",10,134,"KURMAK",51,"pseudorec","3",1,541,"keypress"
"EXP_BIG_DATA1",10,123,"LOMANA",52,"pseudorec","3",1,512,"keypress"
"EXP_BIG_DATA1",10,90,"VERGLAŠ",53,"rec","3",0,518,"keypress"
"EXP_BIG_DATA1",10,93,"SRK",54,"rec","3",0,475,"keypress"
"EXP_BIG_DATA1",10,25,"VASIONA",55,"rec","1",1,848,"keypress"
"EXP_BIG_DATA1",10,174,"OBORD",56,"pseudorec","3",1,501,"keypress"
"EXP_BIG_DATA1",10,99,"GAZA",57,"rec","1",1,494,"keypress"
"EXP_BIG_DATA1",10,26,"NAGRADA",58,"rec","1",1,530,"keypress"
"EXP_BIG_DATA1",10,163,"POCOČA",59,"pseudorec","3",1,440,"keypress"
"EXP_BIG_DATA1",10,66,"ALIGATOR",60,"rec","1",1,546,"keypress"
"EXP_BIG_DATA1",10,149,"TALEMPIS",61,"pseudorec","3",1,407,"keypress"
"EXP_BIG_DATA1",10,60,"LIM",62,"rec","1",1,738,"keypress"
"EXP_BIG_DATA1",10,12,"OBIČAJ",63,"rec","1",1,484,"keypress"
"EXP_BIG_DATA1",10,185,"PLODBA",64,"pseudorec","3",1,422,"keypress"
"EXP_BIG_DATA1",10,27,"MEKET",65,"rec","3",0,548,"keypress"
"EXP_BIG_DATA1",10,35,"DETELINA",66,"rec","1",1,479,"keypress"
"EXP_BIG_DATA1",10,76,"SLUČAJ",67,"rec","1",1,444,"keypress"
"EXP_BIG_DATA1",10,82,"SKEPTIK",68,"rec","3",0,491,"keypress"
"EXP_BIG_DATA1",10,169,"SEĆADIVA",69,"pseudorec","3",1,554,"keypress"
"EXP_BIG_DATA1",10,130,"FLENO",70,"pseudorec","3",1,484,"keypress"
"EXP_BIG_DATA1",10,11,"MRAK",71,"rec","1",1,427,"keypress"
"EXP_BIG_DATA1",10,145,"SEKAŽE",72,"pseudorec","3",1,477,"keypress"
"EXP_BIG_DATA1",10,180,"UFNA",73,"pseudorec","3",1,456,"keypress"
"EXP_BIG_DATA1",10,95,"OSVETA",74,"rec","1",1,500,"keypress"
"EXP_BIG_DATA1",10,32,"KATALOG",75,"rec","1",1,571,"keypress"
"EXP_BIG_DATA1",10,192,"DULTAT",76,"pseudorec","3",1,492,"keypress"
"EXP_BIG_DATA1",10,54,"EROTIKA",77,"rec","1",1,601,"keypress"
"EXP_BIG_DATA1",10,21,"OKLOP",78,"rec","1",1,582,"keypress"
"EXP_BIG_DATA1",10,138,"KOLIF",79,"pseudorec","3",1,523,"keypress"
"EXP_BIG_DATA1",10,36,"RUKOVANJE",80,"rec","1",1,430,"keypress"
"EXP_BIG_DATA1",10,89,"KONZERVA",81,"rec","1",1,458,"keypress"
"EXP_BIG_DATA1",10,197,"SURSER",82,"pseudorec","3",1,462,"keypress"
"EXP_BIG_DATA1",10,157,"PIŽ",83,"pseudorec","3",1,450,"keypress"
"EXP_BIG_DATA1",10,144,"FLEJA",84,"pseudorec","3",1,449,"keypress"
"EXP_BIG_DATA1",10,193,"VRK",85,"pseudorec","3",1,503,"keypress"
"EXP_BIG_DATA1",10,2,"POHOTA",86,"rec","1",1,505,"keypress"
"EXP_BIG_DATA1",10,181,"MEHEJ",87,"pseudorec","3",1,439,"keypress"
"EXP_BIG_DATA1",10,159,"TIR",88,"pseudorec","3",1,505,"keypress"
"EXP_BIG_DATA1",10,68,"GARDA",89,"rec","3",0,530,"keypress"
"EXP_BIG_DATA1",10,92,"DIKTAT",90,"rec","1",1,597,"keypress"
"EXP_BIG_DATA1",10,8,"ZABUNA",91,"rec","1",1,499,"keypress"
"EXP_BIG_DATA1",10,117,"TENKURA",92,"pseudorec","3",1,435,"keypress"
"EXP_BIG_DATA1",10,62,"MERENJE",93,"rec","1",1,593,"keypress"
"EXP_BIG_DATA1",10,88,"ŽULJ",94,"rec","1",1,663,"keypress"
"EXP_BIG_DATA1",10,113,"OSKUŠENJE",95,"pseudorec","3",1,821,"keypress"
"EXP_BIG_DATA1",10,170,"IRMERUP",96,"pseudorec","3",1,554,"keypress"
"EXP_BIG_DATA1",10,129,"ZVOJ",97,"pseudorec","3",1,652,"keypress"
"EXP_BIG_DATA1",10,143,"PRZNEK",98,"pseudorec","3",1,558,"keypress"
"EXP_BIG_DATA1",10,115,"PABUŠ",99,"pseudorec","3",1,1041,"keypress"
"EXP_BIG_DATA1",10,29,"ZNOJ",100,"rec","1",1,580,"keypress"
"EXP_BIG_DATA1",10,103,"BAZRIK",101,"pseudorec","3",1,521,"keypress"
"EXP_BIG_DATA1",10,64,"KOŽA",102,"rec","1",1,601,"keypress"
"EXP_BIG_DATA1",10,59,"MIR",103,"rec","1",1,529,"keypress"
"EXP_BIG_DATA1",10,5,"EHO",104,"rec","1",1,596,"keypress"
"EXP_BIG_DATA1",10,43,"PRSLUK",105,"rec","1",1,539,"keypress"
"EXP_BIG_DATA1",10,175,"ATROKAT",106,"pseudorec","3",1,619,"keypress"
"EXP_BIG_DATA1",10,122,"RAZ",107,"pseudorec","3",1,527,"keypress"
"EXP_BIG_DATA1",10,58,"BUDILNIK",108,"rec","1",1,695,"keypress"
"EXP_BIG_DATA1",10,38,"KOLAČ",109,"rec","1",1,494,"keypress"
"EXP_BIG_DATA1",10,128,"GOPAC",110,"pseudorec","3",1,457,"keypress"
"EXP_BIG_DATA1",10,119,"VORAS",111,"pseudorec","3",1,512,"keypress"
"EXP_BIG_DATA1",10,189,"ZULJ",112,"pseudorec","1",0,840,"keypress"
"EXP_BIG_DATA1",10,41,"OČAJ",113,"rec","1",1,665,"keypress"
"EXP_BIG_DATA1",10,109,"OŽINJAK",114,"pseudorec","3",1,487,"keypress"
"EXP_BIG_DATA1",10,167,"FLAZDO",115,"pseudorec","3",1,576,"keypress"
"EXP_BIG_DATA1",10,178,"KABE",116,"pseudorec","3",1,445,"keypress"
"EXP_BIG_DATA1",10,194,"KOFTOL",117,"pseudorec","3",1,544,"keypress"
"EXP_BIG_DATA1",10,74,"ATENTAT",118,"rec","1",1,533,"keypress"
"EXP_BIG_DATA1",10,125,"BATAUNA",119,"pseudorec","3",1,566,"keypress"
"EXP_BIG_DATA1",10,77,"BABA",120,"rec","1",1,686,"keypress"
"EXP_BIG_DATA1",10,65,"ZAČIN",121,"rec","1",1,508,"keypress"
"EXP_BIG_DATA1",10,107,"BROTA",122,"pseudorec","3",1,501,"keypress"
"EXP_BIG_DATA1",10,4,"BLAGOST",123,"rec","1",1,447,"keypress"
"EXP_BIG_DATA1",10,81,"DOJKA",124,"rec","1",1,474,"keypress"
"EXP_BIG_DATA1",10,137,"OBKORNE",125,"pseudorec","3",1,438,"keypress"
"EXP_BIG_DATA1",10,140,"NAKLIPA",126,"pseudorec","3",1,750,"keypress"
"EXP_BIG_DATA1",10,126,"NAGRAŽA",127,"pseudorec","1",0,553,"keypress"
"EXP_BIG_DATA1",10,141,"OBAT",128,"pseudorec","3",1,535,"keypress"
"EXP_BIG_DATA1",10,16,"LOGIKA",129,"rec","1",1,527,"keypress"
"EXP_BIG_DATA1",10,101,"LIBANJE",130,"pseudorec","3",1,556,"keypress"
"EXP_BIG_DATA1",10,171,"SLANGTON",131,"pseudorec","3",1,467,"keypress"
"EXP_BIG_DATA1",10,19,"VIRUS",132,"rec","1",1,506,"keypress"
"EXP_BIG_DATA1",10,48,"BINA",133,"rec","3",0,479,"keypress"
"EXP_BIG_DATA1",10,161,"OPTOLJNOST",134,"pseudorec","3",1,603,"keypress"
"EXP_BIG_DATA1",10,151,"BLIPAK",135,"pseudorec","3",1,430,"keypress"
"EXP_BIG_DATA1",10,108,"KOVUNA",136,"pseudorec","3",1,532,"keypress"
"EXP_BIG_DATA1",10,85,"BOL",137,"rec","1",1,556,"keypress"
"EXP_BIG_DATA1",10,1,"GUKANJE",138,"rec","3",0,860,"keypress"
"EXP_BIG_DATA1",10,91,"TEGLA",139,"rec","1",1,392,"keypress"
"EXP_BIG_DATA1",10,133,"VALPAR",140,"pseudorec","3",1,493,"keypress"
"EXP_BIG_DATA1",10,188,"NAULJAT",141,"pseudorec","3",1,491,"keypress"
"EXP_BIG_DATA1",10,52,"BAKCIL",142,"rec","3",0,601,"keypress"
"EXP_BIG_DATA1",10,182,"VOMKA",143,"pseudorec","3",1,463,"keypress"
"EXP_BIG_DATA1",10,30,"MLEKO",144,"rec","1",1,418,"keypress"
"EXP_BIG_DATA1",10,114,"NASMENJE",145,"pseudorec","3",1,636,"keypress"
"EXP_BIG_DATA1",10,33,"VALCER",146,"rec","3",0,763,"keypress"
"EXP_BIG_DATA1",10,158,"SUDIVNOK",147,"pseudorec","3",1,548,"keypress"
"EXP_BIG_DATA1",10,10,"SNAGA",148,"rec","1",1,442,"keypress"
"EXP_BIG_DATA1",10,183,"SPUPTIK",149,"pseudorec","3",1,500,"keypress"
"EXP_BIG_DATA1",10,7,"BRUKA",150,"rec","1",1,460,"keypress"
"EXP_BIG_DATA1",10,46,"ROŠTILJ",151,"rec","None",0,1500,"keypress"
"EXP_BIG_DATA1",10,98,"VEDRINA",152,"rec","3",0,426,"keypress"
"EXP_BIG_DATA1",10,160,"LAM",153,"pseudorec","3",1,729,"keypress"
"EXP_BIG_DATA1",10,6,"STOMAK",154,"rec","1",1,452,"keypress"
"EXP_BIG_DATA1",10,152,"BARKIT",155,"pseudorec","3",1,543,"keypress"
"EXP_BIG_DATA1",10,147,"VANFINA",156,"pseudorec","3",1,645,"keypress"
"EXP_BIG_DATA1",10,195,"OŠVETA",157,"pseudorec","3",1,532,"keypress"
"EXP_BIG_DATA1",10,110,"SJABA",158,"pseudorec","3",1,597,"keypress"
"EXP_BIG_DATA1",10,154,"EROMIKA",159,"pseudorec","3",1,737,"keypress"
"EXP_BIG_DATA1",10,162,"TIRUNJE",160,"pseudorec","3",1,508,"keypress"
"EXP_BIG_DATA1",10,127,"TEKIT",161,"pseudorec","3",1,580,"keypress"
"EXP_BIG_DATA1",10,150,"PUŠLADA",162,"pseudorec","3",1,599,"keypress"
"EXP_BIG_DATA1",10,61,"OZBILJNOST",163,"rec","1",1,497,"keypress"
"EXP_BIG_DATA1",10,132,"KATIVOJ",164,"pseudorec","3",1,528,"keypress"
"EXP_BIG_DATA1",10,13,"ISKUŠENJE",165,"rec","1",1,508,"keypress"
"EXP_BIG_DATA1",10,31,"ZLOBA",166,"rec","1",1,580,"keypress"
"EXP_BIG_DATA1",10,96,"DAH",167,"rec","1",1,666,"keypress"
"EXP_BIG_DATA1",10,184,"MEŠER",168,"pseudorec","3",1,472,"keypress"
"EXP_BIG_DATA1",10,55,"DVOCEVKA",169,"rec","1",1,897,"keypress"
"EXP_BIG_DATA1",10,83,"MESAR",170,"rec","1",1,548,"keypress"
"EXP_BIG_DATA1",10,57,"BIČ",171,"rec","1",1,1276,"keypress"
"EXP_BIG_DATA1",10,112,"OSADAJ",172,"pseudorec","3",1,948,"keypress"
"EXP_BIG_DATA1",10,23,"LAVINA",173,"rec","1",1,594,"keypress"
"EXP_BIG_DATA1",10,199,"LAČA",174,"pseudorec","3",1,491,"keypress"
"EXP_BIG_DATA1",10,18,"METOD",175,"rec","1",1,889,"keypress"
"EXP_BIG_DATA1",10,3,"BAGREM",176,"rec","1",1,929,"keypress"
"EXP_BIG_DATA1",10,24,"SAZNANJE",177,"rec","1",1,555,"keypress"
"EXP_BIG_DATA1",10,142,"OŽAKANA",178,"pseudorec","3",1,485,"keypress"
"EXP_BIG_DATA1",10,156,"SRIKAME",179,"pseudorec","3",1,538,"keypress"
"EXP_BIG_DATA1",10,116,"GAZIKA",180,"pseudorec","3",1,587,"keypress"
"EXP_BIG_DATA1",10,191,"VENKLA",181,"pseudorec","3",1,571,"keypress"
"EXP_BIG_DATA1",10,196,"DAG",182,"pseudorec","3",1,859,"keypress"
"EXP_BIG_DATA1",10,176,"PLUHINJE",183,"pseudorec","3",1,845,"keypress"
"EXP_BIG_DATA1",10,97,"SUNĐER",184,"rec","1",1,558,"keypress"
"EXP_BIG_DATA1",10,172,"ŻONGVAR",185,"pseudorec","3",1,633,"keypress"
"EXP_BIG_DATA1",10,17,"TAMBURA",186,"rec","1",1,801,"keypress"
"EXP_BIG_DATA1",10,86,"PRASE",187,"rec","1",1,582,"keypress"
"EXP_BIG_DATA1",10,78,"PREDAK",188,"rec","1",1,640,"keypress"
"EXP_BIG_DATA1",10,22,"ROG",189,"rec","1",1,898,"keypress"
"EXP_BIG_DATA1",10,148,"BIKE",190,"pseudorec","3",1,987,"keypress"
"EXP_BIG_DATA1",10,121,"OKLEZ",191,"pseudorec","3",1,837,"keypress"
"EXP_BIG_DATA1",10,165,"ZABON",192,"pseudorec","3",1,611,"keypress"
"EXP_BIG_DATA1",10,72,"ŽONGLER",193,"rec","1",1,650,"keypress"
"EXP_BIG_DATA1",10,136,"IŽDAVANJE",194,"pseudorec","3",1,515,"keypress"
"EXP_BIG_DATA1",10,87,"NAUČNIK",195,"rec","3",0,1013,"keypress"
"EXP_BIG_DATA1",10,187,"PREBE",196,"pseudorec","None",0,1500,"keypress"
"EXP_BIG_DATA1",10,139,"OVIVNOST",197,"pseudorec","3",1,480,"keypress"
"EXP_BIG_DATA1",10,106,"STIVAK",198,"pseudorec","3",1,588,"keypress"
"EXP_BIG_DATA1",10,104,"GLABOST",199,"pseudorec","3",1,952,"keypress"
"EXP_BIG_DATA1",10,49,"TALAMBAS",200,"rec","None",0,1500,"keypress"
"EXP_BIG_DATA1",10,37,"OBZORJE",201,"rec","3",0,537,"keypress"
"EXP_BIG_DATA1",10,47,"VRUĆINA",202,"rec","1",1,649,"keypress"
"EXP_BIG_DATA1",10,79,"OPNA",203,"rec","1",1,741,"keypress"
"EXP_BIG_DATA1",10,42,"OKOLINA",204,"rec","1",1,548,"keypress"
"EXP_BIG_DATA1",10,45,"SEVANJE",205,"rec","1",1,928,"keypress"
"EXP_BIG_DATA1",10,39,"OKOLNOST",206,"rec","1",1,609,"keypress"
"EXP_BIG_DATA1",10,14,"KASKANJE",207,"rec","3",0,912,"keypress"
"EXP_BIG_DATA1",10,84,"SVADBA",208,"rec","1",1,495,"keypress"
"EXP_BIG_DATA1",10,75,"SLUŽENJE",209,"rec","None",0,1500,"keypress"
"EXP_BIG_DATA1",10,164,"BOHA",210,"pseudorec","1",0,1076,"keypress"
"EXP_BIG_DATA1",10,179,"PRENAT",211,"pseudorec","3",1,579,"keypress"
"EXP_BIG_DATA1",10,146,"ROHTINJ",212,"pseudorec","None",0,1500,"keypress"
"EXP_BIG_DATA10",10,305,"AUTORITET",1,"rec","1",1,562,"keypress"
"EXP_BIG_DATA10",10,302,"VISKI",2,"rec","1",1,543,"keypress"
"EXP_BIG_DATA10",10,304,"STIL",3,"rec","1",1,480,"keypress"
"EXP_BIG_DATA10",10,301,"ŠNICLA",4,"rec","1",1,666,"keypress"
"EXP_BIG_DATA10",10,307,"ŠMITMA",5,"pseudorec","3",1,601,"keypress"
"EXP_BIG_DATA10",10,311,"AUNORAČAR",6,"pseudorec","3",1,630,"keypress"
"EXP_BIG_DATA10",10,308,"DOSKI",7,"pseudorec","3",1,582,"keypress"
"EXP_BIG_DATA10",10,312,"OTVRĐAJA",8,"pseudorec","3",1,619,"keypress"
"EXP_BIG_DATA10",10,310,"STAL",9,"pseudorec","3",1,616,"keypress"
"EXP_BIG_DATA10",10,303,"PRAVDA",10,"rec","1",1,544,"keypress"
"EXP_BIG_DATA10",10,306,"OPSESIJA",11,"rec","1",1,585,"keypress"
"EXP_BIG_DATA10",10,309,"PREMNA",12,"pseudorec","3",1,587,"keypress"
"EXP_BIG_DATA10",10,196,"SARCUŠE",13,"pseudorec","3",1,710,"keypress"
"EXP_BIG_DATA10",10,187,"PRIVATANT",14,"pseudorec","3",1,812,"keypress"
"EXP_BIG_DATA10",10,172,"PRICEN",15,"pseudorec","3",1,589,"keypress"
"EXP_BIG_DATA10",10,150,"TKAK",16,"pseudorec","3",1,527,"keypress"
"EXP_BIG_DATA10",10,189,"TIJEVA",17,"pseudorec","3",1,768,"keypress"
"EXP_BIG_DATA10",10,106,"BASITNIK",18,"pseudorec","3",1,694,"keypress"
"EXP_BIG_DATA10",10,19,"OVACIJA",19,"rec","3",0,831,"keypress"
"EXP_BIG_DATA10",10,24,"SODA",20,"rec","1",1,600,"keypress"
"EXP_BIG_DATA10",10,162,"VIĐIR",21,"pseudorec","3",1,591,"keypress"
"EXP_BIG_DATA10",10,23,"MAČKA",22,"rec","1",1,606,"keypress"
"EXP_BIG_DATA10",10,53,"VAZDUH",23,"rec","1",1,491,"keypress"
"EXP_BIG_DATA10",10,180,"IRNE",24,"pseudorec","3",1,643,"keypress"
"EXP_BIG_DATA10",10,104,"DUBIK",25,"pseudorec","None",0,1500,"keypress"
"EXP_BIG_DATA10",10,144,"ZASANKA",26,"pseudorec","3",1,966,"keypress"
"EXP_BIG_DATA10",10,194,"BIDANA",27,"pseudorec","3",1,587,"keypress"
"EXP_BIG_DATA10",10,116,"PLOPO",28,"pseudorec","3",1,554,"keypress"
"EXP_BIG_DATA10",10,167,"PEĐ",29,"pseudorec","3",1,655,"keypress"
"EXP_BIG_DATA10",10,107,"NEUČJON",30,"pseudorec","3",1,549,"keypress"
"EXP_BIG_DATA10",10,90,"STRAŠILO",31,"rec","1",1,621,"keypress"
"EXP_BIG_DATA10",10,16,"SLOVO",32,"rec","1",1,605,"keypress"
"EXP_BIG_DATA10",10,77,"NOZDRVA",33,"rec","1",1,723,"keypress"
"EXP_BIG_DATA10",10,103,"VETAB",34,"pseudorec","3",1,568,"keypress"
"EXP_BIG_DATA10",10,184,"KRLO",35,"pseudorec","3",1,873,"keypress"
"EXP_BIG_DATA10",10,140,"PEBIT",36,"pseudorec","3",1,755,"keypress"
"EXP_BIG_DATA10",10,80,"INJE",37,"rec","3",0,520,"keypress"
"EXP_BIG_DATA10",10,67,"PEĆ",38,"rec","1",1,498,"keypress"
"EXP_BIG_DATA10",10,72,"PREDEO",39,"rec","1",1,561,"keypress"
"EXP_BIG_DATA10",10,115,"PUNTALJMA",40,"pseudorec","3",1,742,"keypress"
"EXP_BIG_DATA10",10,37,"POKUŠAJ",41,"rec","1",1,520,"keypress"
"EXP_BIG_DATA10",10,125,"HAK",42,"pseudorec","3",1,847,"keypress"
"EXP_BIG_DATA10",10,49,"SUZA",43,"rec","1",1,479,"keypress"
"EXP_BIG_DATA10",10,3,"VENAC",44,"rec","1",1,500,"keypress"
"EXP_BIG_DATA10",10,141,"LOR",45,"pseudorec","3",1,571,"keypress"
"EXP_BIG_DATA10",10,48,"STRAVA",46,"rec","1",1,656,"keypress"
"EXP_BIG_DATA10",10,9,"DUVAN",47,"rec","1",1,515,"keypress"
"EXP_BIG_DATA10",10,63,"BENZIN",48,"rec","1",1,497,"keypress"
"EXP_BIG_DATA10",10,146,"BOLGA",49,"pseudorec","3",1,532,"keypress"
"EXP_BIG_DATA10",10,100,"DUŽNOST",50,"rec","1",1,525,"keypress"
"EXP_BIG_DATA10",10,6,"BOSILJAK",51,"rec","1",1,566,"keypress"
"EXP_BIG_DATA10",10,102,"PLUDANA",52,"pseudorec","3",1,506,"keypress"
"EXP_BIG_DATA10",10,169,"TULON",53,"pseudorec","3",1,528,"keypress"
"EXP_BIG_DATA10",10,123,"MAFTA",54,"pseudorec","3",1,690,"keypress"
"EXP_BIG_DATA10",10,148,"STREBA",55,"pseudorec","3",1,540,"keypress"
"EXP_BIG_DATA10",10,176,"LAGE",56,"pseudorec","3",1,796,"keypress"
"EXP_BIG_DATA10",10,117,"DATERELA",57,"pseudorec","3",1,708,"keypress"
"EXP_BIG_DATA10",10,30,"BEONJAČA",58,"rec","1",1,628,"keypress"
"EXP_BIG_DATA10",10,20,"MASAŽA",59,"rec","1",1,515,"keypress"
"EXP_BIG_DATA10",10,124,"MIDA",60,"pseudorec","3",1,546,"keypress"
"EXP_BIG_DATA10",10,15,"PIŠTALJKA",61,"rec","1",1,546,"keypress"
"EXP_BIG_DATA10",10,183,"PLURILA",62,"pseudorec","3",1,536,"keypress"
"EXP_BIG_DATA10",10,5,"LAŽ",63,"rec","1",1,546,"keypress"
"EXP_BIG_DATA10",10,154,"TUVANJE",64,"pseudorec","3",1,492,"keypress"
"EXP_BIG_DATA10",10,46,"BOMBA",65,"rec","1",1,464,"keypress"
"EXP_BIG_DATA10",10,122,"BRIF",66,"pseudorec","3",1,503,"keypress"
"EXP_BIG_DATA10",10,11,"BORBENOST",67,"rec","1",1,582,"keypress"
"EXP_BIG_DATA10",10,130,"BEIKTAPA",68,"pseudorec","3",1,600,"keypress"
"EXP_BIG_DATA10",10,64,"SPANAĆ",69,"rec","1",1,521,"keypress"
"EXP_BIG_DATA10",10,182,"PURZ",70,"pseudorec","3",1,598,"keypress"
"EXP_BIG_DATA10",10,58,"RASULO",71,"rec","1",1,769,"keypress"
"EXP_BIG_DATA10",10,21,"KLINIKA",72,"rec","None",0,1500,"keypress"
"EXP_BIG_DATA10",10,178,"SJUŽDUK",73,"pseudorec","3",1,498,"keypress"
"EXP_BIG_DATA10",10,29,"LJUBOMORA",74,"rec","1",1,483,"keypress"
"EXP_BIG_DATA10",10,2,"LJUTINA",75,"rec","None",0,1500,"keypress"
"EXP_BIG_DATA10",10,35,"GLAVA",76,"rec","1",1,503,"keypress"
"EXP_BIG_DATA10",10,91,"KLANICA",77,"rec","1",1,670,"keypress"
"EXP_BIG_DATA10",10,112,"PUITITNA",78,"pseudorec","3",1,626,"keypress"
"EXP_BIG_DATA10",10,110,"LENAŠ",79,"pseudorec","3",1,655,"keypress"
"EXP_BIG_DATA10",10,199,"METRAKIJA",80,"pseudorec","3",1,792,"keypress"
"EXP_BIG_DATA10",10,185,"ZAROČ",81,"pseudorec","3",1,566,"keypress"
"EXP_BIG_DATA10",10,59,"SVETILJKA",82,"rec","1",1,573,"keypress"
"EXP_BIG_DATA10",10,94,"SILINA",83,"rec","1",1,1015,"keypress"
"EXP_BIG_DATA10",10,8,"GROMOBRAN",84,"rec","1",1,745,"keypress"
"EXP_BIG_DATA10",10,32,"MUKA",85,"rec","1",1,556,"keypress"
"EXP_BIG_DATA10",10,163,"BERŽIN",86,"pseudorec","3",1,571,"keypress"
"EXP_BIG_DATA10",10,38,"VEST",87,"rec","1",1,501,"keypress"
"EXP_BIG_DATA10",10,131,"LOSK",88,"pseudorec","3",1,508,"keypress"
"EXP_BIG_DATA10",10,195,"GRICI",89,"pseudorec","3",1,765,"keypress"
"EXP_BIG_DATA10",10,181,"SUŠRAC",90,"pseudorec","3",1,663,"keypress"
"EXP_BIG_DATA10",10,132,"MUJE",91,"pseudorec","3",1,873,"keypress"
"EXP_BIG_DATA10",10,133,"KONICKA",92,"pseudorec","3",1,642,"keypress"
"EXP_BIG_DATA10",10,134,"PUBIK",93,"pseudorec","3",1,498,"keypress"
"EXP_BIG_DATA10",10,87,"PRIJATELJ",94,"rec","1",1,482,"keypress"
"EXP_BIG_DATA10",10,120,"SASIZA",95,"pseudorec","3",1,565,"keypress"
"EXP_BIG_DATA10",10,88,"KOFER",96,"rec","1",1,869,"keypress"
"EXP_BIG_DATA10",10,118,"KRUF",97,"pseudorec","3",1,464,"keypress"
