experiment,participant_id,trial_id,trial_order,phase_id,prime,target,response,response_correct,accuracy,rt,age,gender,hand,rt_measure
semantic_priming,58,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,917.8199999999999,33,F,right,keypress
semantic_priming,31,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,669.0749999999999,27,F,right,keypress
semantic_priming,75,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,620.91,24,F,right,keypress
semantic_priming,9,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,1362.86,26,F,right,keypress
semantic_priming,36,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,667.69,21,M,right,keypress
semantic_priming,45,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,481.23,21,F,right,keypress
semantic_priming,59,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,887.565,22,F,right,keypress
semantic_priming,48,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,1016.9200000000001,21,F,right,keypress
semantic_priming,4,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,671.57,30,M,right,keypress
semantic_priming,43,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,648.13,22,M,right,keypress
semantic_priming,7,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,643.635,21,F,right,keypress
semantic_priming,30,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,769.3149999999999,27,F,right,keypress
semantic_priming,60,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,750.91,20,F,right,keypress
semantic_priming,61,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,671.13,25,M,right,keypress
semantic_priming,17,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,599.0649999999999,23,F,right,keypress
semantic_priming,27,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,829.8299999999999,22,F,right,keypress
semantic_priming,68,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,648.97,23,F,right,keypress
semantic_priming,51,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,719.36,25,M,right,keypress
semantic_priming,13,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,605.84,20,M,right,keypress
semantic_priming,47,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,587.175,22,F,right,keypress
semantic_priming,23,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,589.09,22,M,right,keypress
semantic_priming,52,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,553.0,22,F,right,keypress
semantic_priming,66,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,651.32,23,F,left,keypress
semantic_priming,34,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,701.2049999999999,22,F,right,keypress
semantic_priming,65,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,691.26,35,F,right,keypress
semantic_priming,5,exp1_t18,18,judgment,sfera,borma,1.0,0,0.0,600.7900000000001,24,F,right,keypress
semantic_priming,44,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,567.7149999999999,24,M,right,keypress
semantic_priming,69,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,832.0300000000001,24,F,right,keypress
semantic_priming,74,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,991.345,24,M,right,keypress
semantic_priming,57,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,699.255,29,F,right,keypress
semantic_priming,10,exp1_t18,18,judgment,sfera,borma,0.0,0,1.0,615.05,23,F,right,keypress
semantic_priming,41,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,784.0,23,M,right,keypress
semantic_priming,19,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,701.525,20,F,right,keypress
semantic_priming,6,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,647.38,30,F,right,keypress
semantic_priming,16,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,601.1999999999999,27,F,right,keypress
semantic_priming,9,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,800.75,26,F,right,keypress
semantic_priming,38,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,672.8499999999999,20,F,right,keypress
semantic_priming,75,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,538.855,24,F,right,keypress
semantic_priming,46,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,580.4749999999999,22,F,right,keypress
semantic_priming,26,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,899.355,21,F,right,keypress
semantic_priming,2,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,815.0,27,F,right,keypress
semantic_priming,49,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,603.61,21,F,right,keypress
semantic_priming,35,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,768.0,23,M,right,keypress
semantic_priming,17,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,697.115,23,F,right,keypress
semantic_priming,59,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,1169.075,22,F,right,keypress
semantic_priming,34,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,875.525,22,F,right,keypress
semantic_priming,50,exp1_t19,19,judgment,vestito,brafollo,1.0,0,0.0,498.0,22,F,right,keypress
semantic_priming,31,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,651.0,27,F,right,keypress
semantic_priming,51,exp1_t19,19,judgment,vestito,brafollo,1.0,0,0.0,513.5150000000001,25,M,right,keypress
semantic_priming,5,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,767.52,24,F,right,keypress
semantic_priming,40,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,1488.0,23,F,right,keypress
semantic_priming,60,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,750.33,20,F,right,keypress
semantic_priming,72,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,806.0,20,F,right,keypress
semantic_priming,3,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,565.775,21,F,right,keypress
semantic_priming,63,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,910.13,22,F,right,keypress
semantic_priming,47,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,499.57,22,F,right,keypress
semantic_priming,21,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,867.88,24,F,right,keypress
semantic_priming,11,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,1672.04,23,M,right,keypress
semantic_priming,57,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,1033.39,29,F,right,keypress
semantic_priming,74,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,1116.24,24,M,right,keypress
semantic_priming,4,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,602.835,30,M,right,keypress
semantic_priming,66,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,684.1,23,F,left,keypress
semantic_priming,12,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,526.6800000000001,23,M,right,keypress
semantic_priming,69,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,915.3299999999999,24,F,right,keypress
semantic_priming,54,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,554.5400000000001,26,F,right,keypress
semantic_priming,1,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,752.0,21,M,right,keypress
semantic_priming,36,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,751.33,21,M,right,keypress
semantic_priming,68,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,653.595,23,F,right,keypress
semantic_priming,65,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,1111.555,35,F,right,keypress
semantic_priming,30,exp1_t19,19,judgment,vestito,brafollo,,0,,,27,F,right,keypress
semantic_priming,24,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,883.955,22,F,right,keypress
semantic_priming,23,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,855.915,22,M,right,keypress
semantic_priming,67,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,835.82,24,M,right,keypress
semantic_priming,8,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,896.16,21,F,left,keypress
semantic_priming,70,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,698.905,24,F,right,keypress
semantic_priming,45,exp1_t19,19,judgment,vestito,brafollo,1.0,0,0.0,16.29,21,F,right,keypress
semantic_priming,18,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,431.89,23,F,right,keypress
semantic_priming,55,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,911.99,20,F,right,keypress
semantic_priming,14,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,531.0,21,M,right,keypress
semantic_priming,32,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,583.61,24,F,right,keypress
semantic_priming,15,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,521.22,23,F,right,keypress
semantic_priming,7,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,545.64,21,F,right,keypress
semantic_priming,27,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,821.57,22,F,right,keypress
semantic_priming,22,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,516.97,23,F,right,keypress
semantic_priming,20,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,639.86,22,F,right,keypress
semantic_priming,62,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,776.78,24,M,left,keypress
semantic_priming,58,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,685.755,33,F,right,keypress
semantic_priming,53,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,467.245,25,F,right,keypress
semantic_priming,25,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,535.6999999999999,21,F,right,keypress
semantic_priming,56,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,876.0250000000001,22,M,left,keypress
semantic_priming,44,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,633.7049999999999,24,M,right,keypress
semantic_priming,73,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,541.71,21,F,left,keypress
semantic_priming,39,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,572.8,28,F,right,keypress
semantic_priming,33,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,630.0,22,M,right,keypress
semantic_priming,48,exp1_t19,19,judgment,vestito,brafollo,1.0,0,0.0,1872.85,21,F,right,keypress
semantic_priming,43,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,672.6450000000001,22,M,right,keypress
semantic_priming,64,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,886.35,24,M,right,keypress
semantic_priming,28,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,780.0,24,F,right,keypress
semantic_priming,42,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,710.38,23,M,right,keypress
semantic_priming,61,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,731.8449999999999,25,M,right,keypress
semantic_priming,13,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,614.7,20,M,right,keypress
semantic_priming,29,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,601.24,24,F,right,keypress
semantic_priming,10,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,447.815,23,F,right,keypress
semantic_priming,71,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,658.84,21,M,right,keypress
semantic_priming,52,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,599.0,22,F,right,keypress
semantic_priming,37,exp1_t19,19,judgment,vestito,brafollo,0.0,0,1.0,753.675,20,F,right,keypress
semantic_priming,30,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1057.715,27,F,right,keypress
semantic_priming,44,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,607.115,24,M,right,keypress
semantic_priming,50,exp1_t20,20,judgment,zanzara,cacilli,1.0,0,0.0,564.0,22,F,right,keypress
semantic_priming,60,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1556.06,20,F,right,keypress
semantic_priming,58,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,585.38,33,F,right,keypress
semantic_priming,19,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,971.0450000000001,20,F,right,keypress
semantic_priming,71,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,561.87,21,M,right,keypress
semantic_priming,46,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,556.645,22,F,right,keypress
semantic_priming,1,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,956.0,21,M,right,keypress
semantic_priming,18,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,585.1899999999999,23,F,right,keypress
semantic_priming,41,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,837.6949999999999,23,M,right,keypress
semantic_priming,28,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,633.0,24,F,right,keypress
semantic_priming,49,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,501.24500000000006,21,F,right,keypress
semantic_priming,59,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,860.6,22,F,right,keypress
semantic_priming,63,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,872.535,22,F,right,keypress
semantic_priming,42,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,746.87,23,M,right,keypress
semantic_priming,39,exp1_t20,20,judgment,zanzara,cacilli,1.0,0,0.0,457.435,28,F,right,keypress
semantic_priming,47,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,479.89500000000004,22,F,right,keypress
semantic_priming,56,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,791.3050000000001,22,M,left,keypress
semantic_priming,25,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,536.825,21,F,right,keypress
semantic_priming,4,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1491.53,30,M,right,keypress
semantic_priming,33,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,550.0,22,M,right,keypress
semantic_priming,16,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,723.64,27,F,right,keypress
semantic_priming,34,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1403.5200000000002,22,F,right,keypress
semantic_priming,70,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,577.8100000000001,24,F,right,keypress
semantic_priming,54,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,540.4449999999999,26,F,right,keypress
semantic_priming,64,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,727.385,24,M,right,keypress
semantic_priming,12,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,459.775,23,M,right,keypress
semantic_priming,69,exp1_t20,20,judgment,zanzara,cacilli,1.0,0,0.0,898.36,24,F,right,keypress
semantic_priming,24,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,750.98,22,F,right,keypress
semantic_priming,6,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,602.56,30,F,right,keypress
semantic_priming,13,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,574.37,20,M,right,keypress
semantic_priming,8,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1150.395,21,F,left,keypress
semantic_priming,31,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,834.6700000000001,27,F,right,keypress
semantic_priming,15,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,554.425,23,F,right,keypress
semantic_priming,68,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,813.515,23,F,right,keypress
semantic_priming,35,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,653.0,23,M,right,keypress
semantic_priming,17,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1063.315,23,F,right,keypress
semantic_priming,45,exp1_t20,20,judgment,zanzara,cacilli,1.0,0,0.0,447.58,21,F,right,keypress
semantic_priming,26,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,856.4549999999999,21,F,right,keypress
semantic_priming,10,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,530.97,23,F,right,keypress
semantic_priming,36,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,771.3,21,M,right,keypress
semantic_priming,75,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,600.99,24,F,right,keypress
semantic_priming,43,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,623.145,22,M,right,keypress
semantic_priming,67,exp1_t20,20,judgment,zanzara,cacilli,1.0,0,0.0,42.315,24,M,right,keypress
semantic_priming,14,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,870.0,21,M,right,keypress
semantic_priming,22,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,600.1450000000001,23,F,right,keypress
semantic_priming,38,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1661.9850000000001,20,F,right,keypress
semantic_priming,73,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1333.57,21,F,left,keypress
semantic_priming,57,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,838.3249999999999,29,F,right,keypress
semantic_priming,55,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1329.895,20,F,right,keypress
semantic_priming,66,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,907.595,23,F,left,keypress
semantic_priming,29,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,851.72,24,F,right,keypress
semantic_priming,72,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1057.0,20,F,right,keypress
semantic_priming,7,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,599.2950000000001,21,F,right,keypress
semantic_priming,53,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,650.0050000000001,25,F,right,keypress
semantic_priming,23,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1093.645,22,M,right,keypress
semantic_priming,65,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,900.765,35,F,right,keypress
semantic_priming,48,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1365.58,21,F,right,keypress
semantic_priming,27,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,679.005,22,F,right,keypress
semantic_priming,37,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,787.7950000000001,20,F,right,keypress
semantic_priming,11,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,2423.63,23,M,right,keypress
semantic_priming,62,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,986.75,24,M,left,keypress
semantic_priming,20,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,1117.4550000000002,22,F,right,keypress
semantic_priming,52,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,565.0,22,F,right,keypress
semantic_priming,61,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,621.755,25,M,right,keypress
semantic_priming,51,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,688.3399999999999,25,M,right,keypress
semantic_priming,32,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,926.375,24,F,right,keypress
semantic_priming,9,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,863.9050000000001,26,F,right,keypress
semantic_priming,74,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,725.2650000000001,24,M,right,keypress
semantic_priming,2,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,683.0,27,F,right,keypress
semantic_priming,3,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,803.65,21,F,right,keypress
semantic_priming,5,exp1_t20,20,judgment,zanzara,cacilli,1.0,0,0.0,866.8249999999999,24,F,right,keypress
semantic_priming,21,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,751.205,24,F,right,keypress
semantic_priming,40,exp1_t20,20,judgment,zanzara,cacilli,0.0,0,1.0,675.0,23,F,right,keypress
semantic_priming,39,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,758.235,28,F,right,keypress
semantic_priming,21,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,769.1949999999999,24,F,right,keypress
semantic_priming,50,exp1_t21,21,judgment,bicchiere,cadiggolo,1.0,0,0.0,1.0,22,F,right,keypress
semantic_priming,7,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,635.12,21,F,right,keypress
semantic_priming,29,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,636.09,24,F,right,keypress
semantic_priming,37,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,871.5699999999999,20,F,right,keypress
semantic_priming,14,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,864.0,21,M,right,keypress
semantic_priming,45,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,506.97,21,F,right,keypress
semantic_priming,3,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,564.2,21,F,right,keypress
semantic_priming,34,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,967.4300000000001,22,F,right,keypress
semantic_priming,36,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,651.4499999999999,21,M,right,keypress
semantic_priming,12,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,682.1650000000001,23,M,right,keypress
semantic_priming,58,exp1_t21,21,judgment,bicchiere,cadiggolo,1.0,0,0.0,1481.59,33,F,right,keypress
semantic_priming,13,exp1_t21,21,judgment,bicchiere,cadiggolo,1.0,0,0.0,574.105,20,M,right,keypress
semantic_priming,55,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1564.48,20,F,right,keypress
semantic_priming,67,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1095.27,24,M,right,keypress
semantic_priming,20,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,617.895,22,F,right,keypress
semantic_priming,26,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1007.7700000000001,21,F,right,keypress
semantic_priming,8,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,682.895,21,F,left,keypress
semantic_priming,66,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,984.65,23,F,left,keypress
semantic_priming,54,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,618.365,26,F,right,keypress
semantic_priming,47,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,592.2049999999999,22,F,right,keypress
semantic_priming,38,exp1_t21,21,judgment,bicchiere,cadiggolo,,0,,,20,F,right,keypress
semantic_priming,62,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,674.04,24,M,left,keypress
semantic_priming,44,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,735.86,24,M,right,keypress
semantic_priming,46,exp1_t21,21,judgment,bicchiere,cadiggolo,1.0,0,0.0,614.955,22,F,right,keypress
semantic_priming,31,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,748.67,27,F,right,keypress
semantic_priming,17,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,730.885,23,F,right,keypress
semantic_priming,56,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,890.385,22,M,left,keypress
semantic_priming,60,exp1_t21,21,judgment,bicchiere,cadiggolo,1.0,0,0.0,1635.97,20,F,right,keypress
semantic_priming,35,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,786.0,23,M,right,keypress
semantic_priming,68,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,924.4,23,F,right,keypress
semantic_priming,73,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,695.87,21,F,left,keypress
semantic_priming,22,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,516.81,23,F,right,keypress
semantic_priming,71,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1309.145,21,M,right,keypress
semantic_priming,69,exp1_t21,21,judgment,bicchiere,cadiggolo,1.0,0,0.0,1223.04,24,F,right,keypress
semantic_priming,63,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,2455.13,22,F,right,keypress
semantic_priming,43,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,715.355,22,M,right,keypress
semantic_priming,48,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1049.3349999999998,21,F,right,keypress
semantic_priming,42,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,945.625,23,M,right,keypress
semantic_priming,27,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,987.895,22,F,right,keypress
semantic_priming,11,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,2032.3000000000002,23,M,right,keypress
semantic_priming,19,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,696.29,20,F,right,keypress
semantic_priming,64,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,874.645,24,M,right,keypress
semantic_priming,61,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,858.465,25,M,right,keypress
semantic_priming,5,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,458.16,24,F,right,keypress
semantic_priming,4,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,683.37,30,M,right,keypress
semantic_priming,25,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,515.3,21,F,right,keypress
semantic_priming,49,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1156.175,21,F,right,keypress
semantic_priming,33,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1099.0,22,M,right,keypress
semantic_priming,75,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,954.69,24,F,right,keypress
semantic_priming,72,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,698.0,20,F,right,keypress
semantic_priming,2,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,768.0,27,F,right,keypress
semantic_priming,57,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,988.1750000000001,29,F,right,keypress
semantic_priming,32,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,565.75,24,F,right,keypress
semantic_priming,52,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,1594.0,22,F,right,keypress
semantic_priming,51,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,772.1,25,M,right,keypress
semantic_priming,28,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,686.0,24,F,right,keypress
semantic_priming,23,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,901.2750000000001,22,M,right,keypress
semantic_priming,41,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,725.7249999999999,23,M,right,keypress
semantic_priming,70,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,702.26,24,F,right,keypress
semantic_priming,24,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,750.3349999999999,22,F,right,keypress
semantic_priming,65,exp1_t21,21,judgment,bicchiere,cadiggolo,0.0,0,1.0,917.065,35,F,right,keypress
