"list","participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt","rt_measure"
"PRIDEVI_B","subject-82.csv",73,"REDOVNOJ",1,"rec","1",1,977,"keypress"
"PRIDEVI_B","subject-82.csv",210,"TILBINOJ",2,"pseudorec","3",1,807,"keypress"
"PRIDEVI_B","subject-82.csv",144,"LOTIVOM",3,"pseudorec","3",1,1039,"keypress"
"PRIDEVI_B","subject-82.csv",165,"VILAVOM",4,"pseudorec","3",1,1242,"keypress"
"PRIDEVI_B","subject-82.csv",86,"STRAŠNOG",5,"rec","1",1,779,"keypress"
"PRIDEVI_B","subject-82.csv",89,"SUROVOG",6,"rec","1",1,642,"keypress"
"PRIDEVI_B","subject-82.csv",72,"RATNOM",7,"rec","1",1,571,"keypress"
"PRIDEVI_B","subject-82.csv",64,"POZNATOJ",8,"rec","1",1,611,"keypress"
"PRIDEVI_B","subject-82.csv",100,"VRELOJ",9,"rec","1",1,690,"keypress"
"PRIDEVI_B","subject-82.csv",128,"RIGONOG",10,"pseudorec","3",1,991,"keypress"
"PRIDEVI_B","subject-82.csv",94,"TUŽNOJ",11,"rec","1",1,678,"keypress"
"PRIDEVI_B","subject-82.csv",137,"LOZANOG",12,"pseudorec","3",1,1002,"keypress"
"PRIDEVI_B","subject-82.csv",164,"PLOSTOM",13,"pseudorec","3",1,813,"keypress"
"PRIDEVI_B","subject-82.csv",35,"MALENOG",14,"rec","1",1,671,"keypress"
"PRIDEVI_B","subject-82.csv",18,"FILMSKOM",15,"rec","1",1,640,"keypress"
"PRIDEVI_B","subject-82.csv",118,"MUŽIVOG",16,"pseudorec","1",0,670,"keypress"
"PRIDEVI_B","subject-82.csv",161,"SUDAVOM",17,"pseudorec","3",1,881,"keypress"
"PRIDEVI_B","subject-82.csv",119,"ZORAVOG",18,"pseudorec","3",1,1069,"keypress"
"PRIDEVI_B","subject-82.csv",96,"UPORNOM",19,"rec","1",1,894,"keypress"
"PRIDEVI_B","subject-82.csv",136,"RELENOG",20,"pseudorec","3",1,706,"keypress"
"PRIDEVI_B","subject-82.csv",145,"KESANOM",21,"pseudorec","1",0,666,"keypress"
"PRIDEVI_B","subject-82.csv",46,"NEČUJNOJ",22,"rec","1",1,1220,"keypress"
"PRIDEVI_B","subject-82.csv",28,"KRATKOJ",23,"rec","1",1,697,"keypress"
"PRIDEVI_B","subject-82.csv",20,"GORKOG",24,"rec","1",1,678,"keypress"
"PRIDEVI_B","subject-82.csv",2,"BESKRAJNOG",25,"rec","1",1,763,"keypress"
"PRIDEVI_B","subject-82.csv",11,"ČVRSTOG",26,"rec","1",1,644,"keypress"
"PRIDEVI_B","subject-82.csv",92,"TANKOG",27,"rec","1",1,896,"keypress"
"PRIDEVI_B","subject-82.csv",200,"LANKOJ",28,"pseudorec","3",1,836,"keypress"
"PRIDEVI_B","subject-82.csv",116,"LURIVOG",29,"pseudorec","3",1,864,"keypress"
"PRIDEVI_B","subject-82.csv",139,"KLUSTOG",30,"pseudorec","3",1,940,"keypress"
"PRIDEVI_B","subject-82.csv",24,"JAKOM",31,"rec","1",1,748,"keypress"
"PRIDEVI_B","subject-82.csv",79,"SLAVNOJ",32,"rec","1",1,680,"keypress"
"PRIDEVI_B","subject-82.csv",172,"FELENOM",33,"pseudorec","3",1,888,"keypress"
"PRIDEVI_B","subject-82.csv",105,"ZLATNOM",34,"rec","1",1,740,"keypress"
"PRIDEVI_B","subject-82.csv",6,"BURNOM",35,"rec","1",1,635,"keypress"
"PRIDEVI_B","subject-82.csv",109,"DUMAVOG",36,"pseudorec","3",1,666,"keypress"
"PRIDEVI_B","subject-82.csv",176,"STROSOM",37,"pseudorec","3",1,839,"keypress"
"PRIDEVI_B","subject-82.csv",3,"BLISKOM",38,"rec","1",1,732,"keypress"
"PRIDEVI_B","subject-82.csv",37,"MEKOJ",39,"rec","1",1,587,"keypress"
"PRIDEVI_B","subject-82.csv",124,"VETANOG",40,"pseudorec","3",1,783,"keypress"
"PRIDEVI_B","subject-82.csv",33,"LIČNOM",41,"rec","1",1,846,"keypress"
"PRIDEVI_B","subject-82.csv",120,"RIJENOG",42,"pseudorec","3",1,703,"keypress"
"PRIDEVI_B","subject-82.csv",39,"MOĆNOM",43,"rec","1",1,753,"keypress"
"PRIDEVI_B","subject-82.csv",87,"STRUČNOM",44,"rec","1",1,788,"keypress"
"PRIDEVI_B","subject-82.csv",62,"POSEBNOG",45,"rec","1",1,648,"keypress"
"PRIDEVI_B","subject-82.csv",129,"SIRANOG",46,"pseudorec","3",1,951,"keypress"
"PRIDEVI_B","subject-82.csv",138,"NUSIVOG",47,"pseudorec","3",1,820,"keypress"
"PRIDEVI_B","subject-82.csv",179,"HUPENOJ",48,"pseudorec","3",1,840,"keypress"
"PRIDEVI_B","subject-82.csv",160,"ŠODNOM",49,"pseudorec","3",1,923,"keypress"
"PRIDEVI_B","subject-82.csv",80,"SLIČNOG",50,"rec","1",1,990,"keypress"
"PRIDEVI_B","subject-82.csv",170,"PEFENOM",51,"pseudorec","3",1,697,"keypress"
"PRIDEVI_B","subject-82.csv",78,"SJAJNOM",52,"rec","1",1,823,"keypress"
"PRIDEVI_B","subject-82.csv",26,"KONAČNOG",53,"rec","1",1,654,"keypress"
"PRIDEVI_B","subject-82.csv",113,"RILEMOG",54,"pseudorec","3",1,884,"keypress"
"PRIDEVI_B","subject-82.csv",91,"TAČNOJ",55,"rec","1",1,527,"keypress"
"PRIDEVI_B","subject-82.csv",103,"ZIMSKOJ",56,"rec","1",1,592,"keypress"
"PRIDEVI_B","subject-82.csv",149,"RISOKOM",57,"pseudorec","3",1,833,"keypress"
"PRIDEVI_B","subject-82.csv",189,"VELITOJ",58,"pseudorec","3",1,663,"keypress"
"PRIDEVI_B","subject-82.csv",93,"TEHNIČKOM",59,"rec","1",1,840,"keypress"
"PRIDEVI_B","subject-82.csv",122,"ROTANOG",60,"pseudorec","3",1,760,"keypress"
"PRIDEVI_B","subject-82.csv",187,"FUKAVOJ",61,"pseudorec","3",1,808,"keypress"
"PRIDEVI_B","subject-82.csv",114,"LARUTOG",62,"pseudorec","3",1,765,"keypress"
"PRIDEVI_B","subject-82.csv",194,"NETERNOJ",63,"pseudorec","3",1,737,"keypress"
"PRIDEVI_B","subject-82.csv",29,"KUĆNOG",64,"rec","1",1,672,"keypress"
"PRIDEVI_B","subject-82.csv",195,"NIROVOJ",65,"pseudorec","3",1,675,"keypress"
"PRIDEVI_B","subject-82.csv",168,"DEMITOM",66,"pseudorec","3",1,1055,"keypress"
"PRIDEVI_B","subject-82.csv",190,"UHTIVOJ",67,"pseudorec","3",1,855,"keypress"
"PRIDEVI_B","subject-82.csv",30,"KULTURNOM",68,"rec","1",1,689,"keypress"
"PRIDEVI_B","subject-82.csv",191,"NISJOJ",69,"pseudorec","3",1,831,"keypress"
"PRIDEVI_B","subject-82.csv",74,"RODNOG",70,"rec","1",1,780,"keypress"
"PRIDEVI_B","subject-82.csv",150,"SULNOM",71,"pseudorec","3",1,671,"keypress"
"PRIDEVI_B","subject-82.csv",127,"KUJANOG",72,"pseudorec","3",1,753,"keypress"
"PRIDEVI_B","subject-82.csv",197,"LAPANOJ",73,"pseudorec","3",1,688,"keypress"
"PRIDEVI_B","subject-82.csv",171,"NJERNOM",74,"pseudorec","3",1,777,"keypress"
"PRIDEVI_B","subject-82.csv",110,"DORANOG",75,"pseudorec","3",1,759,"keypress"
"PRIDEVI_B","subject-82.csv",83,"SPORTSKOG",76,"rec","1",1,1065,"keypress"
"PRIDEVI_B","subject-82.csv",45,"NEBESKOM",77,"rec","1",1,835,"keypress"
"PRIDEVI_B","subject-82.csv",54,"NOĆNOM",78,"rec","1",1,746,"keypress"
"PRIDEVI_B","subject-82.csv",12,"DAVNOM",79,"rec","1",1,835,"keypress"
"PRIDEVI_B","subject-82.csv",65,"PRAVILNOG",80,"rec","1",1,611,"keypress"
"PRIDEVI_B","subject-82.csv",152,"TULAVOM",81,"pseudorec","3",1,631,"keypress"
"PRIDEVI_B","subject-82.csv",204,"GANKOJ",82,"pseudorec","3",1,780,"keypress"
"PRIDEVI_B","subject-82.csv",159,"KILENOM",83,"pseudorec","3",1,682,"keypress"
"PRIDEVI_B","subject-82.csv",196,"OTKENOJ",84,"pseudorec","3",1,814,"keypress"
"PRIDEVI_B","subject-82.csv",82,"SMRTNOJ",85,"rec","1",1,776,"keypress"
"PRIDEVI_B","subject-82.csv",199,"URTIVOJ",86,"pseudorec","3",1,613,"keypress"
"PRIDEVI_B","subject-82.csv",148,"MORIVOM",87,"pseudorec","3",1,929,"keypress"
"PRIDEVI_B","subject-82.csv",17,"EKONOMSKOG",88,"rec","None",0,1500,"keypress"
"PRIDEVI_B","subject-82.csv",209,"BUTOJ",89,"pseudorec","3",1,742,"keypress"
"PRIDEVI_B","subject-82.csv",42,"MUTNOM",90,"rec","1",1,903,"keypress"
"PRIDEVI_B","subject-82.csv",201,"TIROKOJ",91,"pseudorec","3",1,702,"keypress"
"PRIDEVI_B","subject-82.csv",101,"ŽALOSNOG",92,"rec","1",1,810,"keypress"
"PRIDEVI_B","subject-82.csv",158,"NORAVOM",93,"pseudorec","3",1,710,"keypress"
"PRIDEVI_B","subject-82.csv",211,"GUJAFOJ",94,"pseudorec","3",1,674,"keypress"
"PRIDEVI_B","subject-82.csv",153,"KISAVOM",95,"pseudorec","3",1,1109,"keypress"
"PRIDEVI_B","subject-82.csv",131,"MILATOG",96,"pseudorec","3",1,1051,"keypress"
"PRIDEVI_B","subject-82.csv",5,"BUDNOG",97,"rec","1",1,595,"keypress"
"PRIDEVI_B","subject-82.csv",198,"OSKENOJ",98,"pseudorec","3",1,812,"keypress"
"PRIDEVI_B","subject-82.csv",151,"MORNOM",99,"pseudorec","3",1,947,"keypress"
"PRIDEVI_B","subject-82.csv",14,"DNEVNOG",100,"rec","1",1,727,"keypress"
"PRIDEVI_B","subject-82.csv",169,"SUČENOM",101,"pseudorec","3",1,772,"keypress"
"PRIDEVI_B","subject-82.csv",98,"VISOKOG",102,"rec","1",1,751,"keypress"
"PRIDEVI_B","subject-82.csv",156,"DURAVOM",103,"pseudorec","3",1,728,"keypress"
"PRIDEVI_B","subject-82.csv",183,"FORKOJ",104,"pseudorec","3",1,694,"keypress"
"PRIDEVI_B","subject-82.csv",108,"MISANOG",105,"pseudorec","1",0,962,"keypress"
"PRIDEVI_B","subject-82.csv",126,"RIROKOG",106,"pseudorec","3",1,922,"keypress"
"PRIDEVI_B","subject-82.csv",21,"GORSKOM",107,"rec","3",0,970,"keypress"
"PRIDEVI_B","subject-82.csv",63,"POVOLJNOM",108,"rec","1",1,1153,"keypress"
"PRIDEVI_B","subject-82.csv",162,"NORNOM",109,"pseudorec","3",1,991,"keypress"
"PRIDEVI_B","subject-82.csv",10,"ČUDESNOJ",110,"rec","1",1,714,"keypress"
"PRIDEVI_B","subject-82.csv",111,"TOLANOG",111,"pseudorec","3",1,797,"keypress"
"PRIDEVI_B","subject-82.csv",97,"VAŽNOJ",112,"rec","1",1,664,"keypress"
"PRIDEVI_B","subject-82.csv",147,"ŽUNAVOM",113,"pseudorec","3",1,713,"keypress"
"PRIDEVI_B","subject-82.csv",75,"SELJAČKOM",114,"rec","1",1,672,"keypress"
"PRIDEVI_B","subject-82.csv",84,"STAKLENOM",115,"rec","1",1,722,"keypress"
"PRIDEVI_B","subject-82.csv",4,"BOLESNOJ",116,"rec","1",1,706,"keypress"
"PRIDEVI_B","subject-82.csv",146,"PANANOM",117,"pseudorec","3",1,817,"keypress"
"PRIDEVI_B","subject-82.csv",43,"MUZIČKOJ",118,"rec","1",1,643,"keypress"
"PRIDEVI_B","subject-82.csv",71,"RANJENOG",119,"rec","1",1,571,"keypress"
"PRIDEVI_B","subject-82.csv",52,"NEZNANOJ",120,"rec","3",0,878,"keypress"
"PRIDEVI_B","subject-82.csv",133,"SILKIMOG",121,"pseudorec","3",1,993,"keypress"
"PRIDEVI_B","subject-82.csv",23,"GUSTOG",122,"rec","1",1,1059,"keypress"
"PRIDEVI_B","subject-82.csv",115,"LOKAVOG",123,"pseudorec","3",1,898,"keypress"
"PRIDEVI_B","subject-82.csv",208,"FLABOJ",124,"pseudorec","3",1,660,"keypress"
"PRIDEVI_B","subject-82.csv",32,"LAŽNOG",125,"rec","1",1,627,"keypress"
"PRIDEVI_B","subject-82.csv",186,"NELAHOJ",126,"pseudorec","3",1,818,"keypress"
"PRIDEVI_B","subject-82.csv",192,"FLAKOJ",127,"pseudorec","3",1,831,"keypress"
"PRIDEVI_B","subject-82.csv",206,"FRKENOJ",128,"pseudorec","3",1,736,"keypress"
"PRIDEVI_B","subject-82.csv",121,"GILANOG",129,"pseudorec","3",1,797,"keypress"
"PRIDEVI_B","subject-82.csv",15,"DRUŠTVENOM",130,"rec","1",1,623,"keypress"
"PRIDEVI_B","subject-82.csv",88,"ŠUMSKOJ",131,"rec","1",1,677,"keypress"
"PRIDEVI_B","subject-82.csv",25,"JUŽNOJ",132,"rec","1",1,838,"keypress"
"PRIDEVI_B","subject-82.csv",141,"TORNOG",133,"pseudorec","3",1,703,"keypress"
"PRIDEVI_B","subject-82.csv",117,"VURNOG",134,"pseudorec","3",1,760,"keypress"
"PRIDEVI_B","subject-82.csv",167,"ČUPAKOM",135,"pseudorec","3",1,842,"keypress"
"PRIDEVI_B","subject-82.csv",130,"KUDNOG",136,"pseudorec","3",1,720,"keypress"
"PRIDEVI_B","subject-82.csv",188,"KLAKNOJ",137,"pseudorec","3",1,675,"keypress"
"PRIDEVI_B","subject-82.csv",61,"POLITIČKOJ",138,"rec","1",1,794,"keypress"
"PRIDEVI_B","subject-82.csv",157,"LASIVOM",139,"pseudorec","3",1,989,"keypress"
"PRIDEVI_B","subject-82.csv",48,"NEPOZNATOM",140,"rec","1",1,620,"keypress"
"PRIDEVI_B","subject-82.csv",31,"LAKOJ",141,"rec","1",1,655,"keypress"
"PRIDEVI_B","subject-82.csv",67,"PRIVREDNOJ",142,"rec","1",1,1144,"keypress"
"PRIDEVI_B","subject-82.csv",81,"SLOBODNOM",143,"rec","1",1,668,"keypress"
"PRIDEVI_B","subject-82.csv",44,"NAUČNOG",144,"rec","1",1,720,"keypress"
"PRIDEVI_B","subject-82.csv",184,"SRLAVOJ",145,"pseudorec","3",1,839,"keypress"
"PRIDEVI_B","subject-82.csv",104,"ŽIVOTNOG",146,"rec","1",1,1063,"keypress"
"PRIDEVI_B","subject-82.csv",8,"ČITAVOG",147,"rec","1",1,633,"keypress"
"PRIDEVI_B","subject-82.csv",203,"FLARATOJ",148,"pseudorec","3",1,660,"keypress"
"PRIDEVI_B","subject-82.csv",102,"ZLOM",149,"rec","1",1,619,"keypress"
"PRIDEVI_B","subject-82.csv",134,"LATNOG",150,"pseudorec","1",0,538,"keypress"
"PRIDEVI_B","subject-82.csv",181,"CUKAVOJ",151,"pseudorec","3",1,724,"keypress"
"PRIDEVI_B","subject-82.csv",163,"MRGAVOM",152,"pseudorec","3",1,1309,"keypress"
"PRIDEVI_B","subject-82.csv",7,"ČELIČNOJ",153,"rec","1",1,940,"keypress"
"PRIDEVI_B","subject-82.csv",69,"PROKLETOM",154,"rec","1",1,770,"keypress"
"PRIDEVI_B","subject-82.csv",70,"RADOSNOJ",155,"rec","1",1,609,"keypress"
"PRIDEVI_B","subject-82.csv",85,"STALNOJ",156,"rec","1",1,769,"keypress"
"PRIDEVI_B","subject-82.csv",177,"NECNOJ",157,"pseudorec","3",1,800,"keypress"
"PRIDEVI_B","subject-82.csv",1,"ATOMSKOJ",158,"rec","1",1,630,"keypress"
"PRIDEVI_B","subject-82.csv",135,"DILAVOG",159,"pseudorec","3",1,784,"keypress"
"PRIDEVI_B","subject-82.csv",90,"SVETSKOM",160,"rec","1",1,721,"keypress"
"PRIDEVI_B","subject-82.csv",174,"BUŽNOM",161,"pseudorec","3",1,789,"keypress"
"PRIDEVI_B","subject-82.csv",68,"PRLJAVOG",162,"rec","1",1,651,"keypress"
"PRIDEVI_B","subject-82.csv",185,"VEDNOJ",163,"pseudorec","3",1,960,"keypress"
"PRIDEVI_B","subject-82.csv",140,"TENOKOG",164,"pseudorec","3",1,823,"keypress"
"PRIDEVI_B","subject-82.csv",51,"NEŽNOM",165,"rec","1",1,707,"keypress"
"PRIDEVI_B","subject-82.csv",193,"BLUGAVOJ",166,"pseudorec","3",1,929,"keypress"
"PRIDEVI_B","subject-82.csv",178,"CUSNOJ",167,"pseudorec","3",1,759,"keypress"
"PRIDEVI_B","subject-82.csv",142,"SUVANOM",168,"pseudorec","3",1,744,"keypress"
"PRIDEVI_B","subject-82.csv",154,"GLOMNOM",169,"pseudorec","3",1,571,"keypress"
"PRIDEVI_B","subject-82.csv",59,"OZBILJNOG",170,"rec","1",1,757,"keypress"
"PRIDEVI_B","subject-82.csv",49,"NEVIDLJIVOJ",171,"rec","1",1,812,"keypress"
"PRIDEVI_B","subject-82.csv",77,"ŠIROKOG",172,"rec","1",1,870,"keypress"
"PRIDEVI_B","subject-82.csv",41,"MRAČNOG",173,"rec","1",1,586,"keypress"
"PRIDEVI_B","subject-82.csv",143,"RIZANOM",174,"pseudorec","3",1,707,"keypress"
"PRIDEVI_B","subject-82.csv",99,"VLAŽNOM",175,"rec","1",1,929,"keypress"
"PRIDEVI_B","subject-82.csv",66,"PRIRODNOM",176,"rec","1",1,682,"keypress"
"PRIDEVI_B","subject-82.csv",112,"NOLENOG",177,"pseudorec","3",1,671,"keypress"
"PRIDEVI_B","subject-82.csv",60,"PLEMENITOM",178,"rec","1",1,1037,"keypress"
"PRIDEVI_B","subject-82.csv",76,"SEVERNOJ",179,"rec","1",1,639,"keypress"
"PRIDEVI_B","subject-82.csv",22,"GRADSKOJ",180,"rec","1",1,945,"keypress"
"PRIDEVI_B","subject-82.csv",55,"OBIČNOJ",181,"rec","1",1,510,"keypress"
"PRIDEVI_B","subject-82.csv",47,"NEMIRNOG",182,"rec","1",1,603,"keypress"
"PRIDEVI_B","subject-82.csv",132,"PUMNOG",183,"pseudorec","3",1,709,"keypress"
"PRIDEVI_B","subject-82.csv",175,"HURNOM",184,"pseudorec","3",1,775,"keypress"
"PRIDEVI_B","subject-82.csv",180,"SAŽNOJ",185,"pseudorec","3",1,1088,"keypress"
"PRIDEVI_B","subject-82.csv",155,"ČILKOM",186,"pseudorec","3",1,944,"keypress"
"PRIDEVI_B","subject-82.csv",173,"LJITKOM",187,"pseudorec","3",1,821,"keypress"
"PRIDEVI_B","subject-82.csv",212,"BLETANOJ",188,"pseudorec","3",1,1169,"keypress"
"PRIDEVI_B","subject-82.csv",207,"ZEGENOJ",189,"pseudorec","3",1,801,"keypress"
"PRIDEVI_B","subject-82.csv",182,"HAČNOJ",190,"pseudorec","3",1,740,"keypress"
"PRIDEVI_B","subject-82.csv",9,"ČUDNOM",191,"rec","3",0,616,"keypress"
"PRIDEVI_B","subject-82.csv",56,"ODLIČNOG",192,"rec","1",1,708,"keypress"
"PRIDEVI_B","subject-82.csv",19,"GLAVNOJ",193,"rec","1",1,544,"keypress"
"PRIDEVI_B","subject-82.csv",27,"KONKRETNOM",194,"rec","1",1,974,"keypress"
"PRIDEVI_B","subject-82.csv",123,"TEZIVOG",195,"pseudorec","3",1,873,"keypress"
"PRIDEVI_B","subject-82.csv",202,"BLANOJ",196,"pseudorec","3",1,849,"keypress"
"PRIDEVI_B","subject-82.csv",13,"DESNOJ",197,"rec","1",1,634,"keypress"
"PRIDEVI_B","subject-82.csv",40,"MORSKOJ",198,"rec","1",1,881,"keypress"
"PRIDEVI_B","subject-82.csv",50,"NEVINOG",199,"rec","1",1,837,"keypress"
"PRIDEVI_B","subject-82.csv",205,"VOLENOJ",200,"pseudorec","1",0,975,"keypress"
"PRIDEVI_B","subject-82.csv",57,"OGROMNOM",201,"rec","1",1,851,"keypress"
"PRIDEVI_B","subject-82.csv",53,"NISKOG",202,"rec","1",1,685,"keypress"
"PRIDEVI_B","subject-82.csv",166,"PITOROM",203,"pseudorec","3",1,1009,"keypress"
"PRIDEVI_B","subject-82.csv",38,"MIRISNOG",204,"rec","1",1,815,"keypress"
"PRIDEVI_B","subject-82.csv",16,"DUBOKOJ",205,"rec","1",1,763,"keypress"
"PRIDEVI_B","subject-82.csv",36,"MASOVNOM",206,"rec","1",1,897,"keypress"
"PRIDEVI_B","subject-82.csv",106,"ZNAČAJNOJ",207,"rec","1",1,566,"keypress"
"PRIDEVI_B","subject-82.csv",95,"UMORNOG",208,"rec","1",1,1049,"keypress"
"PRIDEVI_B","subject-82.csv",107,"SOROKOG",209,"pseudorec","3",1,1039,"keypress"
"PRIDEVI_B","subject-82.csv",58,"OTVORENOJ",210,"rec","1",1,544,"keypress"
"PRIDEVI_B","subject-82.csv",34,"LJUDSKOJ",211,"rec","1",1,584,"keypress"
"PRIDEVI_B","subject-82.csv",125,"PIKANOG",212,"pseudorec","3",1,663,"keypress"
"PRIDEVI_A","subject-81.csv",120,"RIJENOG",1,"pseudorec","3",1,556,"keypress"
"PRIDEVI_A","subject-81.csv",6,"BURNOJ",2,"rec","1",1,449,"keypress"
"PRIDEVI_A","subject-81.csv",38,"MIRISNOM",3,"rec","1",1,479,"keypress"
"PRIDEVI_A","subject-81.csv",71,"RANJENOM",4,"rec","3",0,605,"keypress"
"PRIDEVI_A","subject-81.csv",9,"ČUDNOJ",5,"rec","1",1,470,"keypress"
"PRIDEVI_A","subject-81.csv",174,"BUŽNOM",6,"pseudorec","3",1,542,"keypress"
"PRIDEVI_A","subject-81.csv",37,"MEKOG",7,"rec","1",1,405,"keypress"
"PRIDEVI_A","subject-81.csv",148,"MORIVOM",8,"pseudorec","1",0,503,"keypress"
"PRIDEVI_A","subject-81.csv",121,"GILANOG",9,"pseudorec","3",1,642,"keypress"
"PRIDEVI_A","subject-81.csv",123,"TEZIVOG",10,"pseudorec","1",0,433,"keypress"
"PRIDEVI_A","subject-81.csv",94,"TUŽNOG",11,"rec","3",0,455,"keypress"
"PRIDEVI_A","subject-81.csv",114,"LARUTOG",12,"pseudorec","3",1,539,"keypress"
"PRIDEVI_A","subject-81.csv",203,"FLARATOJ",13,"pseudorec","3",1,619,"keypress"
"PRIDEVI_A","subject-81.csv",125,"PIKANOG",14,"pseudorec","3",1,537,"keypress"
"PRIDEVI_A","subject-81.csv",102,"ZLOJ",15,"rec","3",0,488,"keypress"
"PRIDEVI_A","subject-81.csv",200,"LANKOJ",16,"pseudorec","3",1,625,"keypress"
"PRIDEVI_A","subject-81.csv",176,"STROSOM",17,"pseudorec","3",1,663,"keypress"
"PRIDEVI_A","subject-81.csv",134,"LATNOG",18,"pseudorec","3",1,530,"keypress"
"PRIDEVI_A","subject-81.csv",82,"SMRTNOG",19,"rec","1",1,444,"keypress"
"PRIDEVI_A","subject-81.csv",124,"VETANOG",20,"pseudorec","3",1,474,"keypress"
"PRIDEVI_A","subject-81.csv",161,"SUDAVOM",21,"pseudorec","3",1,484,"keypress"
"PRIDEVI_A","subject-81.csv",170,"PEFENOM",22,"pseudorec","3",1,341,"keypress"
"PRIDEVI_A","subject-81.csv",77,"ŠIROKOM",23,"rec","1",1,428,"keypress"
"PRIDEVI_A","subject-81.csv",8,"ČITAVOM",24,"rec","1",1,391,"keypress"
"PRIDEVI_A","subject-81.csv",65,"PRAVILNOM",25,"rec","1",1,456,"keypress"
"PRIDEVI_A","subject-81.csv",152,"TULAVOM",26,"pseudorec","3",1,368,"keypress"
"PRIDEVI_A","subject-81.csv",76,"SEVERNOG",27,"rec","1",1,388,"keypress"
"PRIDEVI_A","subject-81.csv",157,"LASIVOM",28,"pseudorec","3",1,355,"keypress"
"PRIDEVI_A","subject-81.csv",50,"NEVINOM",29,"rec","1",1,368,"keypress"
"PRIDEVI_A","subject-81.csv",179,"HUPENOJ",30,"pseudorec","1",0,402,"keypress"
"PRIDEVI_A","subject-81.csv",204,"GANKOJ",31,"pseudorec","3",1,545,"keypress"
"PRIDEVI_A","subject-81.csv",56,"ODLIČNOM",32,"rec","1",1,420,"keypress"
"PRIDEVI_A","subject-81.csv",149,"RISOKOM",33,"pseudorec","3",1,559,"keypress"
"PRIDEVI_A","subject-81.csv",83,"SPORTSKOM",34,"rec","1",1,366,"keypress"
"PRIDEVI_A","subject-81.csv",178,"CUSNOJ",35,"pseudorec","3",1,373,"keypress"
"PRIDEVI_A","subject-81.csv",211,"GUJAFOJ",36,"pseudorec","3",1,521,"keypress"
"PRIDEVI_A","subject-81.csv",12,"DAVNOJ",37,"rec","3",0,447,"keypress"
"PRIDEVI_A","subject-81.csv",74,"RODNOM",38,"rec","1",1,385,"keypress"
"PRIDEVI_A","subject-81.csv",99,"VLAŽNOJ",39,"rec","3",0,455,"keypress"
"PRIDEVI_A","subject-81.csv",30,"KULTURNOJ",40,"rec","3",0,659,"keypress"
"PRIDEVI_A","subject-81.csv",185,"VEDNOJ",41,"pseudorec","3",1,594,"keypress"
"PRIDEVI_A","subject-81.csv",47,"NEMIRNOM",42,"rec","1",1,442,"keypress"
"PRIDEVI_A","subject-81.csv",2,"BESKRAJNOM",43,"rec","1",1,508,"keypress"
"PRIDEVI_A","subject-81.csv",180,"SAŽNOJ",44,"pseudorec","1",0,300,"keypress"
"PRIDEVI_A","subject-81.csv",89,"SUROVOM",45,"rec","1",1,417,"keypress"
"PRIDEVI_A","subject-81.csv",130,"KUDNOG",46,"pseudorec","1",0,497,"keypress"
"PRIDEVI_A","subject-81.csv",98,"VISOKOM",47,"rec","1",1,446,"keypress"
"PRIDEVI_A","subject-81.csv",10,"ČUDESNOG",48,"rec","1",1,397,"keypress"
"PRIDEVI_A","subject-81.csv",159,"KILENOM",49,"pseudorec","1",0,400,"keypress"
"PRIDEVI_A","subject-81.csv",45,"NEBESKOJ",50,"rec","1",1,463,"keypress"
"PRIDEVI_A","subject-81.csv",187,"FUKAVOJ",51,"pseudorec","3",1,528,"keypress"
"PRIDEVI_A","subject-81.csv",5,"BUDNOM",52,"rec","1",1,384,"keypress"
"PRIDEVI_A","subject-81.csv",26,"KONAČNOM",53,"rec","1",1,577,"keypress"
"PRIDEVI_A","subject-81.csv",103,"ZIMSKOG",54,"rec","1",1,769,"keypress"
"PRIDEVI_A","subject-81.csv",205,"VOLENOJ",55,"pseudorec","3",1,559,"keypress"
"PRIDEVI_A","subject-81.csv",36,"MASOVNOJ",56,"rec","1",1,478,"keypress"
"PRIDEVI_A","subject-81.csv",54,"NOĆNOJ",57,"rec","1",1,441,"keypress"
"PRIDEVI_A","subject-81.csv",188,"KLAKNOJ",58,"pseudorec","1",0,464,"keypress"
"PRIDEVI_A","subject-81.csv",110,"DORANOG",59,"pseudorec","3",1,1193,"keypress"
"PRIDEVI_A","subject-81.csv",129,"SIRANOG",60,"pseudorec","3",1,1270,"keypress"
"PRIDEVI_A","subject-81.csv",111,"TOLANOG",61,"pseudorec","3",1,525,"keypress"
"PRIDEVI_A","subject-81.csv",81,"SLOBODNOJ",62,"rec","1",1,398,"keypress"
"PRIDEVI_A","subject-81.csv",145,"KESANOM",63,"pseudorec","3",1,388,"keypress"
"PRIDEVI_A","subject-81.csv",122,"ROTANOG",64,"pseudorec","3",1,546,"keypress"
"PRIDEVI_A","subject-81.csv",40,"MORSKOG",65,"rec","1",1,454,"keypress"
"PRIDEVI_A","subject-81.csv",75,"SELJAČKOJ",66,"rec","3",0,576,"keypress"
"PRIDEVI_A","subject-81.csv",193,"BLUGAVOJ",67,"pseudorec","3",1,683,"keypress"
"PRIDEVI_A","subject-81.csv",84,"STAKLENOJ",68,"rec","1",1,448,"keypress"
"PRIDEVI_A","subject-81.csv",48,"NEPOZNATOJ",69,"rec","1",1,410,"keypress"
"PRIDEVI_A","subject-81.csv",34,"LJUDSKOG",70,"rec","1",1,501,"keypress"
