participant_id,age,gender,education,handedness,stimulus,response,rt,rt_measure
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,8036,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,5346,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,2283,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,4222,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,3423,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,5665,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,4421,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2636,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2392,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,5544,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,5685,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,4997,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,2860,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,3091,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,2751,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,4438,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,4997,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3653,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,2978,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,2646,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,5902,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,2532,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,3976,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,2755,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,4106,keypress
fa6e20cebcde03cce37df74fdc01e908,34,Male,Tertiary,R,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,3402,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,2804,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,3247,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,2843,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,3341,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,3295,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,13806,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,7182,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,4021,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,5267,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,3255,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,5786,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2920,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,4150,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2738,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,4598,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,3502,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,6982,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,5809,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,13386,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,4398,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,2950,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,2717,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,6019,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,4460,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,3508,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,5918,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,5565,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,4438,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,4317,keypress
7d032f844f1c45ceed867ace66e7cc97,53,Male,Tertiary,R,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,2935,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Neither,3245,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Neither,3847,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Neither,2606,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Correct,5516,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,5599,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Neither,3385,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Neither,5531,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Neither,3097,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Neither,2454,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Neither,2888,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2254,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,3034,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,6500,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,3344,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,4059,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,3628,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,3971,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Neither,9277,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,6457,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Neither,5792,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,5868,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,7323,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,9822,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,8426,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,3709,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,4780,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Correct,11131,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,6364,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,7687,keypress
9143f94afe5c0a117a4a629402f24d91,21,Female,Secondary,L,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,9698,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Neither,23188,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Neither,3302,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Neither,2753,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Neither,2553,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Neither,2598,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,2772,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Neither,2226,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,5147,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Neither,2981,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Neither,3893,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,3035,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,3786,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2415,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,2231,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,2827,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Correct,4931,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Correct,2452,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,5100,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,10179,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,3354,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,3422,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Correct,4314,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,4204,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,8466,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Neither,9452,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,11748,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,10708,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,10504,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,8537,keypress
9f4e0b36deb76c14da0cc1f1f981dc34,43,Female,Tertiary,R,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,4701,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,2019,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Correct,1753,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Correct,2713,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Correct,2373,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,2743,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,1613,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,1912,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,1757,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,2004,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,2356,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2261,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,3031,keypress
a4962c5e668c30ab2e0b25a1a1f69eb5,24,Male,Tertiary,R,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2403,keypress
