participant_id,stimulus,rt,response,response_corrected,age,participant_age_group,gender,rt_measure
1101,Tiere,1367.3015873015872,hund,hund,22,younger,male,session_elapsed
1101,Tiere,1956.7573696145123,katze,katze,22,younger,male,session_elapsed
1101,Tiere,2641.9727891156463,pferd,pferd,22,younger,male,session_elapsed
1101,Tiere,3677.619047619048,affe,affe,22,younger,male,session_elapsed
1101,Tiere,4189.591836734694,schwein,schwein,22,younger,male,session_elapsed
1101,Tiere,5170.566893424036,kuh,kuh,22,younger,male,session_elapsed
1101,Tiere,8380.47619047619,wiesel,wiesel,22,younger,male,session_elapsed
1101,Tiere,11030.47619047619,eisbär,eisbär,22,younger,male,session_elapsed
1101,Tiere,12423.356009070294,braunbär,braunbär,22,younger,male,session_elapsed
1101,Tiere,18669.863945578232,siamkatze,siamkatze,22,younger,male,session_elapsed
1101,Tiere,19523.492063492064,perserkatze,perserkatze,22,younger,male,session_elapsed
1101,Tiere,20616.167800453513,schäferhund,schäferhund,22,younger,male,session_elapsed
1101,Tiere,21423.514739229024,boxer,boxer,22,younger,male,session_elapsed
1101,Tiere,22639.68253968254,gottesanbeterin,gottesanbeterin,22,younger,male,session_elapsed
1101,Tiere,23670.090702947848,vogelspinne,vogelspinne,22,younger,male,session_elapsed
1101,Tiere,26789.97732426304,wespe,wespe,22,younger,male,session_elapsed
1101,Tiere,27502.13151927438,biene,biene,22,younger,male,session_elapsed
1101,Tiere,29205.60090702948,meerschweinchen,meerschweinchen,22,younger,male,session_elapsed
1101,Tiere,32289.047619047626,hase,hase,22,younger,male,session_elapsed
1101,Tiere,34864.78458049886,schlange,schlange,22,younger,male,session_elapsed
1101,Tiere,36459.04761904762,python,python,22,younger,male,session_elapsed
1101,Tiere,37021.337868480725,boa,boa,22,younger,male,session_elapsed
1101,Tiere,39699.54648526077,viper,viper,22,younger,male,session_elapsed
1101,Tiere,40836.50793650794,schwarze mamba,schwarze mamba,22,younger,male,session_elapsed
1101,Tiere,43673.62811791384,grüne mamba,grüne mamba,22,younger,male,session_elapsed
1101,Tiere,45054.60317460317,taipan,taipan,22,younger,male,session_elapsed
1101,Tiere,48700.31746031746,koalabär,koalabär,22,younger,male,session_elapsed
1101,Tiere,49601.65532879819,känguru,känguru,22,younger,male,session_elapsed
1101,Tiere,50336.07709750567,wombat,wombat,22,younger,male,session_elapsed
1101,Tiere,53613.71882086168,papagei,papagei,22,younger,male,session_elapsed
1101,Tiere,55412.789115646265,ara,ara,22,younger,male,session_elapsed
1101,Tiere,55979.93197278912,graupapagei,graupapagei,22,younger,male,session_elapsed
1101,Tiere,60004.73922902494,ruris,NA,22,younger,male,session_elapsed
1101,Tiere,62004.53514739229,meerkatzen,meerkatzen,22,younger,male,session_elapsed
1101,Tiere,64553.741496598646,pinguin,pinguin,22,younger,male,session_elapsed
1101,Tiere,65677.46031746031,häsepinguine,NA,22,younger,male,session_elapsed
1101,Tiere,68332.67573696145,nashorn,nashorn,22,younger,male,session_elapsed
1101,Tiere,70834.60317460318,löwe,löwe,22,younger,male,session_elapsed
1101,Tiere,73339.97732426305,zebra,zebra,22,younger,male,session_elapsed
1101,Tiere,74354.78458049888,kapis,NA,22,younger,male,session_elapsed
1101,Tiere,82460.72562358278,maus,maus,22,younger,male,session_elapsed
1101,Tiere,84964.73922902494,fuchs,fuchs,22,younger,male,session_elapsed
1101,Tiere,85840.38548752836,wildschwein,wildschwein,22,younger,male,session_elapsed
1101,Tiere,86644.98866213152,reh,reh,22,younger,male,session_elapsed
1101,Tiere,88464.67120181405,hirsch,hirsch,22,younger,male,session_elapsed
1101,Tiere,92381.24716553288,marder,marder,22,younger,male,session_elapsed
1101,Tiere,95738.34467120182,adler,adler,22,younger,male,session_elapsed
1101,Tiere,97126.05442176871,sperber,sperber,22,younger,male,session_elapsed
1101,Tiere,97742.2448979592,falke,falke,22,younger,male,session_elapsed
1101,Tiere,99915.98639455784,blaumeise,blaumeise,22,younger,male,session_elapsed
1101,Tiere,100640.79365079364,kohlmeise,kohlmeise,22,younger,male,session_elapsed
1101,Tiere,103961.02040816328,rabe,rabe,22,younger,male,session_elapsed
1101,Tiere,105683.33333333334,bussard,bussard,22,younger,male,session_elapsed
1101,Tiere,109267.34693877552,eichelhäher,eichelhäher,22,younger,male,session_elapsed
1101,Tiere,115484.87528344672,reiher,reiher,22,younger,male,session_elapsed
1101,Tiere,116840.589569161,schneeeule,schneeeule,22,younger,male,session_elapsed
1101,Tiere,119471.85941043084,kätzchen,kätzchen,22,younger,male,session_elapsed
1101,Tiere,122265.283446712,schneeleopard,schneeleopard,22,younger,male,session_elapsed
1101,Tiere,124065.39682539683,leopard,leopard,22,younger,male,session_elapsed
1101,Tiere,126190.8163265306,gepard,gepard,22,younger,male,session_elapsed
1101,Tiere,133401.4739229025,shire horse,shire horse,22,younger,male,session_elapsed
1101,Tiere,135066.3492063492,araber,araber,22,younger,male,session_elapsed
1101,Tiere,144792.42630385488,gorilla,gorilla,22,younger,male,session_elapsed
1101,Tiere,146177.21088435373,orang-utan,orang-utan,22,younger,male,session_elapsed
1101,Tiere,147146.21315192746,schimpanse,schimpanse,22,younger,male,session_elapsed
1101,Tiere,150845.32879818592,border collie,border collie,22,younger,male,session_elapsed
1101,Tiere,156781.67800453515,raupe,raupe,22,younger,male,session_elapsed
1101,Tiere,158686.07709750565,mistkäfer,mistkäfer,22,younger,male,session_elapsed
1101,Tiere,162271.22448979592,tausendfüssler,tausendfüßler,22,younger,male,session_elapsed
1101,Tiere,165359.6598639456,hausspinne,hausspinne,22,younger,male,session_elapsed
1101,Tiere,169666.16780045352,silberfisch,silberfisch,22,younger,male,session_elapsed
1101,Tiere,173223.7188208617,wal,wal,22,younger,male,session_elapsed
1101,Tiere,173652.49433106574,delfin,delfin,22,younger,male,session_elapsed
1101,Tiere,174471.17913832198,"orca, schwertwal",orca,22,younger,male,session_elapsed
1101,Tiere,175784.21768707482,makrele,makrele,22,younger,male,session_elapsed
1101,Tiere,176530.27210884355,thunfisch,thunfisch,22,younger,male,session_elapsed
1101,Tiere,179532.83446712018,krebs,krebs,22,younger,male,session_elapsed
1101,Tiere,181283.17460317464,clownfisch,clownfisch,22,younger,male,session_elapsed
1101,Tiere,184168.61678004535,oktopus,oktopus,22,younger,male,session_elapsed
1101,Tiere,194690.566893424,hai,hai,22,younger,male,session_elapsed
1101,Tiere,195979.2290249433,tigerhai,tigerhai,22,younger,male,session_elapsed
1101,Tiere,197676.7573696145,hammerkopfhai,hammerkopfhai,22,younger,male,session_elapsed
1101,Tiere,199865.0113378685,weisser hai,weisser hai,22,younger,male,session_elapsed
1101,Tiere,200641.90476190476,ulmriffhai,riffhai,22,younger,male,session_elapsed
1101,Tiere,207896.43990929704,seestern,seestern,22,younger,male,session_elapsed
1101,Tiere,209361.60997732423,seeigel,seeigel,22,younger,male,session_elapsed
1101,Tiere,231018.1859410431,goldhamster,goldhamster,22,younger,male,session_elapsed
1101,Tiere,233112.60770975056,dsungarischer hamster,dsungarischer zwerghamster,22,younger,male,session_elapsed
1101,Tiere,245162.6530612245,cocker spaniel,cockerspaniel,22,younger,male,session_elapsed
1101,Tiere,262057.02947845805,wühlmaus,wühlmaus,22,younger,male,session_elapsed
1101,Tiere,266474.39909297053,elefant,elefant,22,younger,male,session_elapsed
1101,Tiere,269730.7709750567,tiger,tiger,22,younger,male,session_elapsed
1101,Tiere,271876.5986394558,sumatra tiger,sumatra tiger,22,younger,male,session_elapsed
1101,Tiere,273977.39229024947,bengalischer tiger,bengalischer tiger,22,younger,male,session_elapsed
1101,Tiere,280148.6621315193,grizzlybär,grizzlybär,22,younger,male,session_elapsed
1101,Tiere,282430.0226757369,brillenbär,brillenbär,22,younger,male,session_elapsed
1101,Tiere,283379.3650793651,schwarzbär,schwarzbär,22,younger,male,session_elapsed
1101,Tiere,284416.84807256237,braunbär,braunbär,22,younger,male,session_elapsed
1101,Tiere,288426.16780045355,nilpferd,nilpferd,22,younger,male,session_elapsed
1101,Tiere,297205.98639455787,listäffchen,lisztaffe,22,younger,male,session_elapsed
1101,Tiere,299413.65079365077,totenkopfäffchen,totenkopfaffe,22,younger,male,session_elapsed
1101,Tiere,303633.76417233556,mondfisch,mondfisch,22,younger,male,session_elapsed
1101,Tiere,305748.4126984127,krokodil,krokodil,22,younger,male,session_elapsed
1101,Tiere,306514.14965986396,alligator,alligator,22,younger,male,session_elapsed
1101,Tiere,310382.38095238095,goldfisch,goldfisch,22,younger,male,session_elapsed
1101,Tiere,315569.56916099775,flamingo,flamingo,22,younger,male,session_elapsed
1101,Tiere,326620.3174603175,elster,elster,22,younger,male,session_elapsed
1101,Tiere,327960.1133786848,amsel,amsel,22,younger,male,session_elapsed
1101,Tiere,329586.82539682544,spatz,spatz,22,younger,male,session_elapsed
1101,Tiere,335974.92063492065,nachtigall,nachtigall,22,younger,male,session_elapsed
1101,Tiere,339769.07029478456,grünfink,grünfink,22,younger,male,session_elapsed
1101,Tiere,340639.8185941043,buchfink,buchfink,22,younger,male,session_elapsed
1101,Tiere,341745.62358276645,rotspecht,rotspecht,22,younger,male,session_elapsed
1101,Tiere,342537.70975056686,grünspecht,grünspecht,22,younger,male,session_elapsed
1101,Tiere,354239.18367346935,eisvogel,eisvogel,22,younger,male,session_elapsed
1101,Tiere,371848.3673469388,marienkäfer,marienkäfer,22,younger,male,session_elapsed
1101,Tiere,374451.179138322,kartoffelkäfer,kartoffelkäfer,22,younger,male,session_elapsed
1101,Tiere,394216.25850340136,dobermann,dobermann,22,younger,male,session_elapsed
1101,Tiere,397733.2199546485,cocker spaniel,cockerspaniel,22,younger,male,session_elapsed
1101,Tiere,441357.1655328798,hannoveraner,hannoveraner,22,younger,male,session_elapsed
1101,Tiere,442371.4512471656,holsteiner,holsteiner,22,younger,male,session_elapsed
1101,Tiere,451919.4557823129,dänisches warmblut,dänisches warmblut,22,younger,male,session_elapsed
1101,Tiere,453848.16326530615,freiburger warmblut,freiberger warmblut,22,younger,male,session_elapsed
1101,Tiere,468456.39455782314,"dackel, dachshund",dackel,22,younger,male,session_elapsed
1101,Tiere,468991.9047619048,chihuahua,chihuahua,22,younger,male,session_elapsed
1101,Tiere,473999.8866213152,mops,mops,22,younger,male,session_elapsed
1101,Tiere,476775.9183673469,französische bulldogge,französische bulldogge,22,younger,male,session_elapsed
1101,Tiere,480344.126984127,afganer,afghane,22,younger,male,session_elapsed
1101,Tiere,482467.4149659864,windhund,windhund,22,younger,male,session_elapsed
1101,Tiere,484532.5396825397,whippet,whippet,22,younger,male,session_elapsed
1101,Tiere,486893.7188208617,biegel,beagel,22,younger,male,session_elapsed
1101,Tiere,491619.0022675737,labradoodle,labradoodle,22,younger,male,session_elapsed
1101,Tiere,492417.0068027211,labrador,labrador,22,younger,male,session_elapsed
1101,Tiere,494786.9614512472,pudel,pudel,22,younger,male,session_elapsed
1101,Tiere,502682.358276644,golden retriever,golden retriever,22,younger,male,session_elapsed
1101,Tiere,510540.6802721088,neufundländer,neufundländer,22,younger,male,session_elapsed
1101,Tiere,514870.612244898,irischer wolfshund,irischer wolfshund,22,younger,male,session_elapsed
1101,Tiere,522705.306122449,border collie,border collie,22,younger,male,session_elapsed
1101,Tiere,529165.3287981859,dalmatiner,dalmatiner,22,younger,male,session_elapsed
1101,Tiere,535942.3129251701,australian shepherd,australian shepherd,22,younger,male,session_elapsed
1101,Tiere,537923.0385487529,schaf,schaf,22,younger,male,session_elapsed
1101,Tiere,540714.7165532879,mufflon,mufflon,22,younger,male,session_elapsed
1101,Tiere,562735.306122449,galloway-rind,galloway-rind,22,younger,male,session_elapsed
1101,Tiere,571690.9523809523,frosch,frosch,22,younger,male,session_elapsed
1101,Tiere,573175.7596371882,obfrosch,obfrosch,22,younger,male,session_elapsed
1101,Tiere,575528.6848072562,kröte,kröte,22,younger,male,session_elapsed
1101,Tiere,581249.5011337869,regenwurm,regenwurm,22,younger,male,session_elapsed
1101,Tiere,589326.4625850341,aal,aal,22,younger,male,session_elapsed
1101,Tiere,594213.9909297052,flunder,flunder,22,younger,male,session_elapsed
1102,Tiere,1279.002267573696,hund,hund,24,younger,female,session_elapsed
1102,Tiere,2704.149659863946,maus,maus,24,younger,female,session_elapsed
1102,Tiere,4636.09977324263,elefant,elefant,24,younger,female,session_elapsed
1102,Tiere,6200.816326530612,vogel,vogel,24,younger,female,session_elapsed
1102,Tiere,8187.482993197278,ameise,ameise,24,younger,female,session_elapsed
1102,Tiere,9802.925170068029,marienkäfer,marienkäfer,24,younger,female,session_elapsed
1102,Tiere,14502.19954648526,spatz,spatz,24,younger,female,session_elapsed
1102,Tiere,19698.367346938776,antilope,antilope,24,younger,female,session_elapsed
1102,Tiere,23483.42403628118,löwe,löwe,24,younger,female,session_elapsed
1102,Tiere,24730.63492063492,tiger,tiger,24,younger,female,session_elapsed
1102,Tiere,26356.621315192744,zebra,zebra,24,younger,female,session_elapsed
1102,Tiere,29585.51020408163,beuteltier,beuteltier,24,younger,female,session_elapsed
1102,Tiere,31887.732426303857,krokodil,krokodil,24,younger,female,session_elapsed
1102,Tiere,36797.66439909297,fisch,fisch,24,younger,female,session_elapsed
1102,Tiere,37444.9433106576,hai,hai,24,younger,female,session_elapsed
1102,Tiere,39295.41950113379,walross,walross,24,younger,female,session_elapsed
1102,Tiere,41074.69387755102,nashorn,nashorn,24,younger,female,session_elapsed
1102,Tiere,45574.8299319728,mongul,NA,24,younger,female,session_elapsed
1102,Tiere,51192.81179138322,einhorn,einhorn,24,younger,female,session_elapsed
1102,Tiere,56595.69160997732,affe,affe,24,younger,female,session_elapsed
1102,Tiere,58502.04081632653,gorilla,gorilla,24,younger,female,session_elapsed
1102,Tiere,60088.29931972789,schimpanse,schimpanse,24,younger,female,session_elapsed
1102,Tiere,71628.50340136055,ziege,ziege,24,younger,female,session_elapsed
1102,Tiere,73208.07256235828,steinbock,steinbock,24,younger,female,session_elapsed
1102,Tiere,76066.87074829932,krebs,krebs,24,younger,female,session_elapsed
1102,Tiere,84099.72789115646,widder,widder,24,younger,female,session_elapsed
1102,Tiere,90556.59863945578,tintenfisch,tintenfisch,24,younger,female,session_elapsed
1102,Tiere,93817.43764172336,oktopus,oktopus,24,younger,female,session_elapsed
1102,Tiere,100955.66893424036,schwertfisch,schwertfisch,24,younger,female,session_elapsed
1102,Tiere,106942.90249433108,hamster,hamster,24,younger,female,session_elapsed
1102,Tiere,112472.15419501136,maulwurf,maulwurf,24,younger,female,session_elapsed
1102,Tiere,114909.86394557824,regenwurm,regenwurm,24,younger,female,session_elapsed
1102,Tiere,125454.12698412698,flusskrebs,flusskrebs,24,younger,female,session_elapsed
1102,Tiere,134289.7052154195,zecke,zecke,24,younger,female,session_elapsed
1102,Tiere,141878.4126984127,filzläuse,filzläuse,24,younger,female,session_elapsed
1102,Tiere,153518.48072562358,bär,bär,24,younger,female,session_elapsed
1102,Tiere,154183.0158730159,pandabär,pandabär,24,younger,female,session_elapsed
1102,Tiere,157307.05215419503,eisbär,eisbär,24,younger,female,session_elapsed
1102,Tiere,159951.60997732426,robbe,robbe,24,younger,female,session_elapsed
1102,Tiere,163825.9637188209,rhinoceros,nashorn,24,younger,female,session_elapsed
1102,Tiere,172279.31972789115,otter,otter,24,younger,female,session_elapsed
1102,Tiere,181060.34013605444,giraffe,giraffe,24,younger,female,session_elapsed
1102,Tiere,201601.3605442177,gottesanbeterin,gottesanbeterin,24,younger,female,session_elapsed
1102,Tiere,208144.5804988662,grashüpfer,grashüpfer,24,younger,female,session_elapsed
1102,Tiere,212540.88435374148,stier,stier,24,younger,female,session_elapsed
1102,Tiere,214954.21768707485,kuh,kuh,24,younger,female,session_elapsed
1102,Tiere,229682.38095238095,eichhörnchen,eichhörnchen,24,younger,female,session_elapsed
1102,Tiere,239268.95691609976,karnickel,karnickel,24,younger,female,session_elapsed
1102,Tiere,241558.6394557823,hase,hase,24,younger,female,session_elapsed
1102,Tiere,248932.0634920635,emu,emu,24,younger,female,session_elapsed
1102,Tiere,253072.22222222225,känguru,känguru,24,younger,female,session_elapsed
1102,Tiere,257620.79365079364,wallaby,wallaby,24,younger,female,session_elapsed
1102,Tiere,267467.5056689342,faultier,faultier,24,younger,female,session_elapsed
1102,Tiere,277214.0362811791,fischotter,fischotter,24,younger,female,session_elapsed
1102,Tiere,305495.9863945578,nachtkrähe,nachtkrähe,24,younger,female,session_elapsed
1102,Tiere,308656.23582766444,wanderfalke,wanderfalke,24,younger,female,session_elapsed
1102,Tiere,313075.03401360544,krähe,krähe,24,younger,female,session_elapsed
1102,Tiere,315752.33560090704,elster,elster,24,younger,female,session_elapsed
1102,Tiere,320086.8027210884,termite,termite,24,younger,female,session_elapsed
1102,Tiere,324024.76190476195,rüsseltier,rüsseltier,24,younger,female,session_elapsed
1102,Tiere,338184.48979591834,holzwürmer,holzwürmer,24,younger,female,session_elapsed
1102,Tiere,340663.62811791385,specht,specht,24,younger,female,session_elapsed
1102,Tiere,352196.0317460317,alligator,alligator,24,younger,female,session_elapsed
1102,Tiere,365493.1065759637,storch,storch,24,younger,female,session_elapsed
1102,Tiere,368371.9727891157,flamingo,flamingo,24,younger,female,session_elapsed
1102,Tiere,387154.9659863946,sittich,sittich,24,younger,female,session_elapsed
1102,Tiere,392438.7528344672,walhai,walhai,24,younger,female,session_elapsed
1102,Tiere,395269.2290249433,hammerhai,hammerhai,24,younger,female,session_elapsed
1102,Tiere,396412.04081632657,weifler hai,weißer hai,24,younger,female,session_elapsed
1102,Tiere,402850.6802721088,tigerhai,tigerhai,24,younger,female,session_elapsed
1102,Tiere,407067.3469387755,blauwal,blauwal,24,younger,female,session_elapsed
1102,Tiere,413614.96598639456,sepia,tintenfisch,24,younger,female,session_elapsed
1102,Tiere,418354.98866213154,schildkröte,schildkröte,24,younger,female,session_elapsed
1102,Tiere,437938.27664399095,kakadu,kakadu,24,younger,female,session_elapsed
1102,Tiere,450325.51020408166,panda,panda,24,younger,female,session_elapsed
1102,Tiere,453522.358276644,koalabär,koalabär,24,younger,female,session_elapsed
1102,Tiere,479264.6258503402,wildschwein,wildschwein,24,younger,female,session_elapsed
1102,Tiere,482827.1428571429,erdmännchen,erdmännchen,24,younger,female,session_elapsed
1102,Tiere,516070.1587301587,delfin,delfin,24,younger,female,session_elapsed
1102,Tiere,542284.2403628118,fuchs,fuchs,24,younger,female,session_elapsed
1102,Tiere,548218.0272108843,bison,bison,24,younger,female,session_elapsed
1102,Tiere,553740.6802721089,ratte,ratte,24,younger,female,session_elapsed
1102,Tiere,564627.5963718821,chamäleon,chamäleon,24,younger,female,session_elapsed
1102,Tiere,583232.6757369615,tarantel,tarantel,24,younger,female,session_elapsed
1102,Tiere,596439.7278911564,laus,laus,24,younger,female,session_elapsed
1103,Tiere,1875.170068027211,schmetterling,schmetterling,27,younger,male,session_elapsed
1103,Tiere,3113.2653061224487,katze,katze,27,younger,male,session_elapsed
1103,Tiere,4838.5260770975065,maus,maus,27,younger,male,session_elapsed
1103,Tiere,5610.362811791384,giraffe,giraffe,27,younger,male,session_elapsed
1103,Tiere,6969.523809523809,löwe,löwe,27,younger,male,session_elapsed
1103,Tiere,9135.260770975055,dachs,dachs,27,younger,male,session_elapsed
1103,Tiere,10425.056689342404,frosch,frosch,27,younger,male,session_elapsed
1103,Tiere,12418.163265306124,biene,biene,27,younger,male,session_elapsed
1103,Tiere,14708.548752834467,mücke,mücke,27,younger,male,session_elapsed
1103,Tiere,17833.877551020407,meerschweinchen,meerschweinchen,27,younger,male,session_elapsed
1103,Tiere,20630.725623582766,hase,hase,27,younger,male,session_elapsed
1103,Tiere,24136.394557823132,kuh,kuh,27,younger,male,session_elapsed
1103,Tiere,25234.73922902494,schwein,schwein,27,younger,male,session_elapsed
1103,Tiere,28096.37188208617,huhn,huhn,27,younger,male,session_elapsed
1103,Tiere,33318.185941043084,schlange,schlange,27,younger,male,session_elapsed
1103,Tiere,35423.537414965984,wal,wal,27,younger,male,session_elapsed
1103,Tiere,38244.421768707485,fisch,fisch,27,younger,male,session_elapsed
1103,Tiere,40711.179138322,tiger,tiger,27,younger,male,session_elapsed
1103,Tiere,43537.75510204082,ente,ente,27,younger,male,session_elapsed
1103,Tiere,46919.206349206346,pinguin,pinguin,27,younger,male,session_elapsed
1103,Tiere,48970.2947845805,eisbär,eisbär,27,younger,male,session_elapsed
1103,Tiere,52604.013605442175,amsel,amsel,27,younger,male,session_elapsed
1103,Tiere,57912.72108843538,regenwurm,regenwurm,27,younger,male,session_elapsed
1103,Tiere,61313.401360544216,spinne,spinne,27,younger,male,session_elapsed
1103,Tiere,64362.65306122449,schlange,schlange,27,younger,male,session_elapsed
1103,Tiere,69296.55328798186,mops,mops,27,younger,male,session_elapsed
1103,Tiere,71301.179138322,"dackel, dachshund",dackel,27,younger,male,session_elapsed
1103,Tiere,74307.41496598639,kuh,kuh,27,younger,male,session_elapsed
1103,Tiere,76695.39682539683,elefant,elefant,27,younger,male,session_elapsed
1103,Tiere,79112.2902494331,koala,koalabär,27,younger,male,session_elapsed
1103,Tiere,83103.74149659864,känguru,känguru,27,younger,male,session_elapsed
1103,Tiere,86499.86394557822,vogelspinne,vogelspinne,27,younger,male,session_elapsed
1103,Tiere,89479.45578231293,ameisenbär,ameisenbär,27,younger,male,session_elapsed
1103,Tiere,94161.79138321996,bär,bär,27,younger,male,session_elapsed
1103,Tiere,98549.84126984129,wüstenspringmaus,wüstenspringmaus,27,younger,male,session_elapsed
1103,Tiere,110886.37188208615,leopard,leopard,27,younger,male,session_elapsed
1103,Tiere,113142.56235827664,panda,panda,27,younger,male,session_elapsed
1103,Tiere,116547.5283446712,degu,degu,27,younger,male,session_elapsed
1103,Tiere,120675.14739229024,ratte,ratte,27,younger,male,session_elapsed
1103,Tiere,128784.08163265306,käfer,käfer,27,younger,male,session_elapsed
1103,Tiere,135857.07482993198,reh,reh,27,younger,male,session_elapsed
1103,Tiere,138274.26303854876,fuchs,fuchs,27,younger,male,session_elapsed
1103,Tiere,141903.8775510204,gans,gans,27,younger,male,session_elapsed
1103,Tiere,144085.17006802722,otter,otter,27,younger,male,session_elapsed
1103,Tiere,152662.7664399093,affe,affe,27,younger,male,session_elapsed
1103,Tiere,159275.05668934243,pandabär,pandabär,27,younger,male,session_elapsed
1103,Tiere,167478.0045351474,seestern,seestern,27,younger,male,session_elapsed
1103,Tiere,171626.73469387754,seepferdchen,seepferdchen,27,younger,male,session_elapsed
1103,Tiere,185093.90022675737,bernhardiner,bernhardiner,27,younger,male,session_elapsed
1103,Tiere,191130.83900226757,dogge,dogge,27,younger,male,session_elapsed
1103,Tiere,211809.433106576,nashorn,nashorn,27,younger,male,session_elapsed
1103,Tiere,227063.7188208617,grille,grille,27,younger,male,session_elapsed
1103,Tiere,230071.79138321997,motte,motte,27,younger,male,session_elapsed
1103,Tiere,243884.2857142857,pferd,pferd,27,younger,male,session_elapsed
1103,Tiere,246541.49659863947,pony,pony,27,younger,male,session_elapsed
1103,Tiere,260933.7641723356,adler,adler,27,younger,male,session_elapsed
1103,Tiere,268356.1904761905,raupe,raupe,27,younger,male,session_elapsed
1103,Tiere,274800.4081632653,eichhörnchen,eichhörnchen,27,younger,male,session_elapsed
1103,Tiere,295523.1746031746,büffel,büffel,27,younger,male,session_elapsed
1103,Tiere,310657.05215419503,hai,hai,27,younger,male,session_elapsed
1103,Tiere,313218.25396825396,delfin,delfin,27,younger,male,session_elapsed
1103,Tiere,325098.6167800453,specht,specht,27,younger,male,session_elapsed
1103,Tiere,334582.92517006805,schwan,schwan,27,younger,male,session_elapsed
1103,Tiere,349459.977324263,grashüpfer,grashüpfer,27,younger,male,session_elapsed
1103,Tiere,388096.7346938776,kakerlake,kakerlake,27,younger,male,session_elapsed
1103,Tiere,391142.6984126984,esel,esel,27,younger,male,session_elapsed
1103,Tiere,394921.72335600905,kamel,kamel,27,younger,male,session_elapsed
1103,Tiere,398161.9954648526,lama,lama,27,younger,male,session_elapsed
1103,Tiere,427249.7732426304,papagei,papagei,27,younger,male,session_elapsed
1103,Tiere,446032.0408163265,rabe,rabe,27,younger,male,session_elapsed
1103,Tiere,451357.55102040817,golden retriever,golden retriever,27,younger,male,session_elapsed
1103,Tiere,510747.3922902494,lachs,lachs,27,younger,male,session_elapsed
1103,Tiere,511347.1655328798,forelle,forelle,27,younger,male,session_elapsed
1103,Tiere,522009.7278911565,bachstelze,bachstelze,27,younger,male,session_elapsed
1103,Tiere,527014.081632653,spatz,spatz,27,younger,male,session_elapsed
1103,Tiere,534212.9931972789,erdmännchen,erdmännchen,27,younger,male,session_elapsed
1103,Tiere,539087.3015873015,hyäne,hyäne,27,younger,male,session_elapsed
1103,Tiere,545410.3174603175,wildschwein,wildschwein,27,younger,male,session_elapsed
1103,Tiere,557916.6213151928,geier,geier,27,younger,male,session_elapsed
1103,Tiere,572393.3333333334,dalmatiner,dalmatiner,27,younger,male,session_elapsed
1104,Tiere,108.43537414965986,elefant,elefant,29,younger,female,session_elapsed
1104,Tiere,1242.81179138322,giraffe,giraffe,29,younger,female,session_elapsed
1104,Tiere,2750.15873015873,hund,hund,29,younger,female,session_elapsed
1104,Tiere,3995.124716553288,katze,katze,29,younger,female,session_elapsed
1104,Tiere,5413.424036281179,vogel,vogel,29,younger,female,session_elapsed
1104,Tiere,6889.115646258504,wellensittich,wellensittich,29,younger,female,session_elapsed
1104,Tiere,8562.131519274377,dalmatiner,dalmatiner,29,younger,female,session_elapsed
1104,Tiere,9995.804988662132,cocker spaniel,cockerspaniel,29,younger,female,session_elapsed
1104,Tiere,12641.519274376416,nashorn,nashorn,29,younger,female,session_elapsed
1104,Tiere,15197.00680272109,eidechse,eidechse,29,younger,female,session_elapsed
1104,Tiere,16644.78458049887,kröte,kröte,29,younger,female,session_elapsed
1104,Tiere,18467.913832199545,frosch,frosch,29,younger,female,session_elapsed
1104,Tiere,22302.290249433107,fisch,fisch,29,younger,female,session_elapsed
1104,Tiere,23626.28117913832,delfin,delfin,29,younger,female,session_elapsed
1104,Tiere,25375.056689342404,hai,hai,29,younger,female,session_elapsed
1104,Tiere,27095.351473922903,wal,wal,29,younger,female,session_elapsed
1104,Tiere,30887.50566893424,albatros,albatros,29,younger,female,session_elapsed
1104,Tiere,32543.219954648528,möwe,möwe,29,younger,female,session_elapsed
1104,Tiere,35029.63718820862,tiger,tiger,29,younger,female,session_elapsed
1104,Tiere,36778.4126984127,löwe,löwe,29,younger,female,session_elapsed
1104,Tiere,39878.34467120182,leopard,leopard,29,younger,female,session_elapsed
1104,Tiere,41622.426303854874,gepard,gepard,29,younger,female,session_elapsed
1104,Tiere,43330.31746031746,papagei,papagei,29,younger,female,session_elapsed
1104,Tiere,45324.26303854876,ameise,ameise,29,younger,female,session_elapsed
1104,Tiere,55703.28798185941,fuchs,fuchs,29,younger,female,session_elapsed
1104,Tiere,58625.85034013606,elefant,elefant,29,younger,female,session_elapsed
1104,Tiere,62369.04761904762,antilope,antilope,29,younger,female,session_elapsed
1104,Tiere,66261.26984126984,dromedar,dromedar,29,younger,female,session_elapsed
1104,Tiere,68208.04988662132,kamel,kamel,29,younger,female,session_elapsed
1104,Tiere,70058.04988662132,nilpferd,nilpferd,29,younger,female,session_elapsed
1104,Tiere,72234.92063492064,forelle,forelle,29,younger,female,session_elapsed
1104,Tiere,74072.44897959183,lachs,lachs,29,younger,female,session_elapsed
1104,Tiere,83135.623582766435,stabheuschrecke,stabheuschrecke,29,younger,female,session_elapsed
1104,Tiere,88187.52834467121,wal,wal,29,younger,female,session_elapsed
1104,Tiere,90059.1156462585,buckelwal,buckelwal,29,younger,female,session_elapsed
1104,Tiere,91991.38321995466,blauwal,blauwal,29,younger,female,session_elapsed
1104,Tiere,93747.84580498868,killerwal,killerwal,29,younger,female,session_elapsed
