participant_id,age,gender,education,handedness,session_id,trial_id,condition,stimulus_type,stimulus,stimulus_translation,accuracy,rt,rt_measure
1,22,male,16,right,1,ldt_1_1_1042,lexical_decision,word,NOIA,ennui,1,562,keypress
1,22,male,16,right,1,ldt_1_1_1043,lexical_decision,pseudoword,RIVOCUNAMOSO,,1,956,keypress
1,22,male,16,right,1,ldt_1_1_1044,lexical_decision,word,SOSPETTOSO,suspicious,1,849,keypress
1,22,male,16,right,1,ldt_1_1_1045,lexical_decision,word,CANNONE,cannon,1,1379,keypress
1,22,male,16,right,1,ldt_1_1_1046,lexical_decision,word,MELMA,slime,1,738,keypress
1,22,male,16,right,1,ldt_1_1_1047,lexical_decision,word,FERITE,wounds,1,566,keypress
1,22,male,16,right,1,ldt_1_1_1048,lexical_decision,word,MENTO,chin,1,919,keypress
1,22,male,16,right,1,ldt_1_1_1049,lexical_decision,word,MONDO,world,1,528,keypress
1,22,male,16,right,1,ldt_1_1_1050,lexical_decision,word,CONOSCENZA,knowledge,1,602,keypress
1,22,male,16,right,1,ldt_1_1_1051,lexical_decision,pseudoword,BETORE,,1,734,keypress
1,22,male,16,right,1,ldt_1_1_1052,lexical_decision,pseudoword,MANNERE,,1,532,keypress
1,22,male,16,right,1,ldt_1_1_1053,lexical_decision,pseudoword,OSCLAERLO,,1,898,keypress
1,22,male,16,right,1,ldt_1_1_1054,lexical_decision,word,DEPRESSO,depressed,1,683,keypress
1,22,male,16,right,1,ldt_1_1_1055,lexical_decision,word,ECCELLENZA,excellence,1,516,keypress
1,22,male,16,right,1,ldt_1_1_1056,lexical_decision,pseudoword,RORGHI,,0,380,keypress
1,22,male,16,right,1,ldt_1_1_1057,lexical_decision,pseudoword,SISODO,,1,666,keypress
1,22,male,16,right,1,ldt_1_1_1058,lexical_decision,word,CREPUSCOLO,twilight,1,636,keypress
1,22,male,16,right,1,ldt_1_1_1059,lexical_decision,pseudoword,SIALETTA,,1,841,keypress
1,22,male,16,right,1,ldt_1_1_1060,lexical_decision,pseudoword,SCENSUTO,,1,881,keypress
1,22,male,16,right,1,ldt_1_1_1061,lexical_decision,word,GRAFFETTA,clip,1,1011,keypress
1,22,male,16,right,1,ldt_1_1_1062,lexical_decision,pseudoword,MAMENDECI,,1,830,keypress
1,22,male,16,right,1,ldt_1_1_1063,lexical_decision,pseudoword,SFESPRIA,,1,957,keypress
1,22,male,16,right,1,ldt_1_1_1064,lexical_decision,word,PADRE,father,1,619,keypress
1,22,male,16,right,1,ldt_1_1_1065,lexical_decision,word,CORTESIA,politeness,1,594,keypress
1,22,male,16,right,1,ldt_1_1_1066,lexical_decision,word,FERIE,vacation,1,614,keypress
1,22,male,16,right,1,ldt_1_1_1067,lexical_decision,word,LANTERNA,lantern,1,599,keypress
1,22,male,16,right,1,ldt_1_1_1068,lexical_decision,pseudoword,DECCILBENDO,,1,1185,keypress
1,22,male,16,right,1,ldt_1_1_1069,lexical_decision,word,MENTE,mind,1,740,keypress
1,22,male,16,right,1,ldt_1_1_1070,lexical_decision,word,MAGISTRALE,masterful,1,902,keypress
1,22,male,16,right,1,ldt_1_1_1071,lexical_decision,word,CADUTA,fall,1,499,keypress
1,22,male,16,right,1,ldt_1_1_1072,lexical_decision,pseudoword,FARMOCO,,1,871,keypress
1,22,male,16,right,1,ldt_1_1_1073,lexical_decision,word,OFFENDERSI,resent,1,909,keypress
1,22,male,16,right,1,ldt_1_1_1074,lexical_decision,word,DISTURBARE,disturb,1,795,keypress
1,22,male,16,right,1,ldt_1_1_1075,lexical_decision,word,TRADITORE,traitor,1,663,keypress
1,22,male,16,right,1,ldt_1_1_1076,lexical_decision,pseudoword,PABA,,1,725,keypress
1,22,male,16,right,1,ldt_1_1_1077,lexical_decision,pseudoword,MOCIBACA,,1,745,keypress
1,22,male,16,right,1,ldt_1_1_1078,lexical_decision,word,BREZZA,breeze,1,932,keypress
1,22,male,16,right,1,ldt_1_1_1079,lexical_decision,pseudoword,LUERNAVIDATA,,1,897,keypress
1,22,male,16,right,1,ldt_1_1_1080,lexical_decision,word,ABBONDANZA,abundance,1,762,keypress
1,22,male,16,right,1,ldt_1_1_1081,lexical_decision,word,TRUFFA,fraud,1,660,keypress
1,22,male,16,right,1,ldt_1_1_1082,lexical_decision,pseudoword,TAVANTI,,1,697,keypress
1,22,male,16,right,1,ldt_1_1_1083,lexical_decision,word,CAVALLO,horse,1,584,keypress
1,22,male,16,right,1,ldt_1_1_1084,lexical_decision,word,CANOTTIERA,vest,1,854,keypress
1,22,male,16,right,1,ldt_1_1_1085,lexical_decision,word,FAMELICO,starving,1,736,keypress
1,22,male,16,right,1,ldt_1_1_1086,lexical_decision,word,LESBICA,lesbian,1,590,keypress
1,22,male,16,right,1,ldt_1_1_1087,lexical_decision,word,FALCO,hawk,1,583,keypress
1,22,male,16,right,1,ldt_1_1_1088,lexical_decision,pseudoword,OCCLEVINTE,,1,856,keypress
1,22,male,16,right,1,ldt_1_1_1089,lexical_decision,word,CIOCCOLATO,chocolate,1,677,keypress
1,22,male,16,right,1,ldt_1_1_1090,lexical_decision,pseudoword,SCUSSINO,,1,730,keypress
1,22,male,16,right,1,ldt_1_1_1091,lexical_decision,pseudoword,CUSSULE,,1,663,keypress
1,22,male,16,right,1,ldt_1_1_1092,lexical_decision,word,RISERVATO,reserved,1,744,keypress
1,22,male,16,right,1,ldt_1_1_1093,lexical_decision,pseudoword,RILINNANDO,,1,698,keypress
1,22,male,16,right,1,ldt_1_1_1094,lexical_decision,pseudoword,ARTUCE,,1,1008,keypress
1,22,male,16,right,1,ldt_1_1_1095,lexical_decision,pseudoword,CHIPRIRE,,1,719,keypress
1,22,male,16,right,1,ldt_1_1_1096,lexical_decision,pseudoword,TEFIDDE,,1,635,keypress
1,22,male,16,right,1,ldt_1_1_1097,lexical_decision,word,PENALITÀ,penalty,1,822,keypress
1,22,male,16,right,1,ldt_1_1_1098,lexical_decision,pseudoword,MOROTIMA,,1,562,keypress
1,22,male,16,right,1,ldt_1_1_1099,lexical_decision,word,PRIGIONE,prison,1,558,keypress
1,22,male,16,right,1,ldt_1_1_1100,lexical_decision,pseudoword,CILPATO,,1,602,keypress
1,22,male,16,right,1,ldt_1_1_1101,lexical_decision,pseudoword,PAMMERIALE,,1,600,keypress
1,22,male,16,right,1,ldt_1_1_1102,lexical_decision,word,DERIDERE,tease,1,598,keypress
1,22,male,16,right,1,ldt_1_1_1103,lexical_decision,word,PISTOLA,pistol,1,598,keypress
1,22,male,16,right,1,ldt_1_1_1104,lexical_decision,word,DELIZIA,delight,1,520,keypress
1,22,male,16,right,1,ldt_1_1_1105,lexical_decision,word,MAIALE,pig,1,538,keypress
1,22,male,16,right,1,ldt_1_1_1106,lexical_decision,word,FETORE,stench,0,703,keypress
1,22,male,16,right,1,ldt_1_1_1107,lexical_decision,word,TERRORIZZATO,terrified,1,665,keypress
1,22,male,16,right,1,ldt_1_1_1108,lexical_decision,word,RANA,frog,1,676,keypress
1,22,male,16,right,1,ldt_1_1_1109,lexical_decision,word,FIENO,hay,1,659,keypress
1,22,male,16,right,1,ldt_1_1_1110,lexical_decision,pseudoword,MOTLESTESO,,1,774,keypress
1,22,male,16,right,1,ldt_1_1_1111,lexical_decision,word,SGABELLO,stool,1,613,keypress
1,22,male,16,right,1,ldt_1_1_1112,lexical_decision,word,MODESTO,modest,1,452,keypress
1,22,male,16,right,1,ldt_1_1_1113,lexical_decision,word,ABETE,fir,1,748,keypress
1,22,male,16,right,1,ldt_1_1_1114,lexical_decision,pseudoword,SPELENE,,1,1054,keypress
1,22,male,16,right,1,ldt_1_1_1115,lexical_decision,word,PERVERTITO,pervert,1,554,keypress
1,22,male,16,right,1,ldt_1_1_1116,lexical_decision,pseudoword,CORMAMPIA,,1,711,keypress
1,22,male,16,right,1,ldt_1_1_1117,lexical_decision,pseudoword,ACERSE,,1,654,keypress
1,22,male,16,right,1,ldt_1_1_1118,lexical_decision,pseudoword,CALOTORI,,1,712,keypress
1,22,male,16,right,1,ldt_1_1_1119,lexical_decision,pseudoword,ANAMA,,1,728,keypress
1,22,male,16,right,1,ldt_1_1_1120,lexical_decision,pseudoword,AVOPRINIOLA,,1,800,keypress
1,22,male,16,right,1,ldt_1_1_1121,lexical_decision,word,CARROZZA,carriage,1,684,keypress
13,25,female,13,right,2,ldt_13_2_0000,lexical_decision,word,ADULTO,adult,1,498,keypress
13,25,female,13,right,2,ldt_13_2_0001,lexical_decision,word,FASE,phase,1,421,keypress
13,25,female,13,right,2,ldt_13_2_0002,lexical_decision,pseudoword,PRUVUDANTO,,1,527,keypress
13,25,female,13,right,2,ldt_13_2_0003,lexical_decision,pseudoword,MEITO,,1,515,keypress
13,25,female,13,right,2,ldt_13_2_0004,lexical_decision,pseudoword,STOCCATE,,0,478,keypress
13,25,female,13,right,2,ldt_13_2_0005,lexical_decision,word,PASTICCIO,pie,1,483,keypress
13,25,female,13,right,2,ldt_13_2_0006,lexical_decision,word,FILM,movie,1,568,keypress
13,25,female,13,right,2,ldt_13_2_0007,lexical_decision,word,GATTINO,kitten,1,454,keypress
13,25,female,13,right,2,ldt_13_2_0008,lexical_decision,pseudoword,DELATI,,1,491,keypress
13,25,female,13,right,2,ldt_13_2_0009,lexical_decision,word,GIOIELLO,jewel,1,503,keypress
13,25,female,13,right,2,ldt_13_2_0010,lexical_decision,pseudoword,SDENTIANDO,,1,710,keypress
13,25,female,13,right,2,ldt_13_2_0011,lexical_decision,pseudoword,MOLATICCIO,,0,723,keypress
13,25,female,13,right,2,ldt_13_2_0012,lexical_decision,word,AFFOGARE,drown,1,526,keypress
13,25,female,13,right,2,ldt_13_2_0013,lexical_decision,pseudoword,PUDANNANO,,1,554,keypress
13,25,female,13,right,2,ldt_13_2_0014,lexical_decision,word,DANNO,damage,1,501,keypress
13,25,female,13,right,2,ldt_13_2_0015,lexical_decision,word,TRAUMA,trauma,1,592,keypress
13,25,female,13,right,2,ldt_13_2_0016,lexical_decision,word,COLONNA,column,1,437,keypress
13,25,female,13,right,2,ldt_13_2_0017,lexical_decision,word,GELATINA,jelly,1,477,keypress
13,25,female,13,right,2,ldt_13_2_0018,lexical_decision,word,AMICHEVOLE,friendly,1,508,keypress
13,25,female,13,right,2,ldt_13_2_0019,lexical_decision,word,PALETTA,dustpan,1,387,keypress
13,25,female,13,right,2,ldt_13_2_0020,lexical_decision,word,CADAVERE,corpse,1,502,keypress
13,25,female,13,right,2,ldt_13_2_0021,lexical_decision,pseudoword,POLTUSTO,,1,525,keypress
13,25,female,13,right,2,ldt_13_2_0022,lexical_decision,pseudoword,APALO,,1,567,keypress
13,25,female,13,right,2,ldt_13_2_0023,lexical_decision,pseudoword,DUFANSE,,0,605,keypress
13,25,female,13,right,2,ldt_13_2_0024,lexical_decision,pseudoword,PROCHEZZONO,,1,828,keypress
13,25,female,13,right,2,ldt_13_2_0025,lexical_decision,word,BICICLETTA,bicycle,1,527,keypress
13,25,female,13,right,2,ldt_13_2_0026,lexical_decision,word,DEMONIO,demon,1,680,keypress
13,25,female,13,right,2,ldt_13_2_0027,lexical_decision,word,GHIGLIOTTINA,guillotine,0,720,keypress
13,25,female,13,right,2,ldt_13_2_0028,lexical_decision,word,TABACCO,tobacco,1,522,keypress
13,25,female,13,right,2,ldt_13_2_0029,lexical_decision,word,SODDISFATTO,satisfied,1,590,keypress
13,25,female,13,right,2,ldt_13_2_0030,lexical_decision,word,LEALE,loyal,1,584,keypress
13,25,female,13,right,2,ldt_13_2_0031,lexical_decision,word,SCIMMIA,monkey,1,505,keypress
13,25,female,13,right,2,ldt_13_2_0032,lexical_decision,pseudoword,TUNGINI,,1,741,keypress
13,25,female,13,right,2,ldt_13_2_0033,lexical_decision,word,CESTO,basket,1,618,keypress
13,25,female,13,right,2,ldt_13_2_0034,lexical_decision,word,MENDICANTE,beggar,1,822,keypress
13,25,female,13,right,2,ldt_13_2_0035,lexical_decision,word,FRAGRANZA,fragrance,1,673,keypress
13,25,female,13,right,2,ldt_13_2_0036,lexical_decision,pseudoword,APATO,,1,624,keypress
13,25,female,13,right,2,ldt_13_2_0037,lexical_decision,pseudoword,MUGLA,,1,712,keypress
13,25,female,13,right,2,ldt_13_2_0038,lexical_decision,word,NEVE,snow,1,470,keypress
13,25,female,13,right,2,ldt_13_2_0039,lexical_decision,pseudoword,TUGGINELLA,,1,750,keypress
13,25,female,13,right,2,ldt_13_2_0040,lexical_decision,word,DENARO,money,1,489,keypress
13,25,female,13,right,2,ldt_13_2_0041,lexical_decision,pseudoword,MACANONI,,1,637,keypress
13,25,female,13,right,2,ldt_13_2_0042,lexical_decision,pseudoword,SPOVATIRCI,,1,777,keypress
13,25,female,13,right,2,ldt_13_2_0043,lexical_decision,word,ISTRUZIONE,education,1,670,keypress
13,25,female,13,right,2,ldt_13_2_0044,lexical_decision,pseudoword,CITTANAIO,,0,584,keypress
13,25,female,13,right,2,ldt_13_2_0045,lexical_decision,word,ZAFFIRO,sapphire,1,640,keypress
13,25,female,13,right,2,ldt_13_2_0046,lexical_decision,pseudoword,RINSA,,1,680,keypress
13,25,female,13,right,2,ldt_13_2_0047,lexical_decision,word,CANCRENA,gangrene,1,624,keypress
13,25,female,13,right,2,ldt_13_2_0048,lexical_decision,pseudoword,MOPPO,,1,642,keypress
13,25,female,13,right,2,ldt_13_2_0049,lexical_decision,word,MATERIALE,material,1,648,keypress
13,25,female,13,right,2,ldt_13_2_0050,lexical_decision,word,CITTÀ,city,1,477,keypress
13,25,female,13,right,2,ldt_13_2_0051,lexical_decision,word,TRAGEDIA,tragedy,1,580,keypress
13,25,female,13,right,2,ldt_13_2_0052,lexical_decision,pseudoword,TRASDANGATO,,1,964,keypress
13,25,female,13,right,2,ldt_13_2_0053,lexical_decision,word,DIPLOMA,diploma,1,520,keypress
13,25,female,13,right,2,ldt_13_2_0054,lexical_decision,pseudoword,SPARNERO,,1,767,keypress
13,25,female,13,right,2,ldt_13_2_0055,lexical_decision,pseudoword,SERGE,,1,654,keypress
13,25,female,13,right,2,ldt_13_2_0056,lexical_decision,pseudoword,IFFETENFONO,,1,622,keypress
13,25,female,13,right,2,ldt_13_2_0057,lexical_decision,word,STUFA,stove,1,471,keypress
13,25,female,13,right,2,ldt_13_2_0058,lexical_decision,word,SVESTITO,naked,1,681,keypress
13,25,female,13,right,2,ldt_13_2_0059,lexical_decision,pseudoword,RIMORTA,,1,744,keypress
13,25,female,13,right,2,ldt_13_2_0060,lexical_decision,pseudoword,ROSTRA,,1,804,keypress
13,25,female,13,right,2,ldt_13_2_0061,lexical_decision,pseudoword,VULADO,,1,685,keypress
13,25,female,13,right,2,ldt_13_2_0062,lexical_decision,word,MERCATO,market,1,497,keypress
13,25,female,13,right,2,ldt_13_2_0063,lexical_decision,word,SUGHERO,cork,1,607,keypress
13,25,female,13,right,2,ldt_13_2_0064,lexical_decision,word,INCIDENTE,accident,1,539,keypress
13,25,female,13,right,2,ldt_13_2_0065,lexical_decision,word,MUTAZIONE,mutation,1,589,keypress
13,25,female,13,right,2,ldt_13_2_0066,lexical_decision,pseudoword,MAVINCHI,,1,627,keypress
13,25,female,13,right,2,ldt_13_2_0067,lexical_decision,pseudoword,DRANENETORE,,1,709,keypress
13,25,female,13,right,2,ldt_13_2_0068,lexical_decision,word,GATTO,cat,1,406,keypress
13,25,female,13,right,2,ldt_13_2_0069,lexical_decision,pseudoword,FACASCE,,1,784,keypress
13,25,female,13,right,2,ldt_13_2_0070,lexical_decision,pseudoword,BARVENI,,1,601,keypress
13,25,female,13,right,2,ldt_13_2_0071,lexical_decision,pseudoword,BAVRETTOSI,,1,802,keypress
13,25,female,13,right,2,ldt_13_2_0072,lexical_decision,word,CASA,home,1,427,keypress
13,25,female,13,right,2,ldt_13_2_0073,lexical_decision,pseudoword,BREMENDO,,1,625,keypress
13,25,female,13,right,2,ldt_13_2_0074,lexical_decision,word,FERRO,iron,1,542,keypress
13,25,female,13,right,2,ldt_13_2_0075,lexical_decision,word,GODIMENTO,enjoyment,1,748,keypress
13,25,female,13,right,2,ldt_13_2_0076,lexical_decision,pseudoword,TITARCAVO,,1,550,keypress
13,25,female,13,right,2,ldt_13_2_0077,lexical_decision,word,GIOCO,game,1,542,keypress
13,25,female,13,right,2,ldt_13_2_0078,lexical_decision,pseudoword,DISSENE,,1,639,keypress
13,25,female,13,right,2,ldt_13_2_0079,lexical_decision,pseudoword,SAULOTINZALE,,1,673,keypress
13,25,female,13,right,2,ldt_13_2_0080,lexical_decision,word,AVVERSIONE,hatred,1,525,keypress
13,25,female,13,right,2,ldt_13_2_0081,lexical_decision,pseudoword,OSCRANA,,1,620,keypress
13,25,female,13,right,2,ldt_13_2_0082,lexical_decision,word,LAMENTELA,gripe,1,570,keypress
13,25,female,13,right,2,ldt_13_2_0083,lexical_decision,pseudoword,RISSEZZIAMO,,1,557,keypress
13,25,female,13,right,2,ldt_13_2_0084,lexical_decision,pseudoword,FINGANDO,,1,660,keypress
13,25,female,13,right,2,ldt_13_2_0085,lexical_decision,word,SALUTARE,greet,1,531,keypress
13,25,female,13,right,2,ldt_13_2_0086,lexical_decision,word,DETESTARE,detest,1,715,keypress
13,25,female,13,right,2,ldt_13_2_0087,lexical_decision,word,SFERA,sphere,1,461,keypress
13,25,female,13,right,2,ldt_13_2_0088,lexical_decision,pseudoword,FESCHI,,1,747,keypress
13,25,female,13,right,2,ldt_13_2_0089,lexical_decision,pseudoword,RAMPO,,1,661,keypress
13,25,female,13,right,2,ldt_13_2_0090,lexical_decision,pseudoword,IGANCANDO,,1,761,keypress
13,25,female,13,right,2,ldt_13_2_0091,lexical_decision,word,ULIVO,olive_tree,1,710,keypress
13,25,female,13,right,2,ldt_13_2_0092,lexical_decision,pseudoword,DRU,,1,570,keypress
13,25,female,13,right,2,ldt_13_2_0093,lexical_decision,pseudoword,MIURDALE,,1,585,keypress
13,25,female,13,right,2,ldt_13_2_0094,lexical_decision,word,VILLAGGIO,village,1,557,keypress
13,25,female,13,right,2,ldt_13_2_0095,lexical_decision,word,FREEZER,icebox,0,554,keypress
13,25,female,13,right,2,ldt_13_2_0096,lexical_decision,word,TORTURA,torture,1,567,keypress
13,25,female,13,right,2,ldt_13_2_0097,lexical_decision,word,CRUDELE,cruel,1,506,keypress
13,25,female,13,right,2,ldt_13_2_0098,lexical_decision,pseudoword,GENISA,,1,660,keypress
13,25,female,13,right,2,ldt_13_2_0099,lexical_decision,word,FUNGO,mushroom,1,520,keypress
13,25,female,13,right,2,ldt_13_2_0100,lexical_decision,word,PAZZO,insane,1,480,keypress
13,25,female,13,right,2,ldt_13_2_0101,lexical_decision,pseudoword,AFFENE,,1,603,keypress
13,25,female,13,right,2,ldt_13_2_0102,lexical_decision,word,RISPETTO,respect,1,557,keypress
13,25,female,13,right,2,ldt_13_2_0103,lexical_decision,pseudoword,PERDATO,,1,780,keypress
13,25,female,13,right,2,ldt_13_2_0104,lexical_decision,word,PALLOTTOLA,bullet,1,720,keypress
13,25,female,13,right,2,ldt_13_2_0105,lexical_decision,pseudoword,TISUTTE,,1,680,keypress
13,25,female,13,right,2,ldt_13_2_0106,lexical_decision,pseudoword,SPEPITA,,1,736,keypress
13,25,female,13,right,2,ldt_13_2_0107,lexical_decision,word,ELEGANTE,elegant,1,614,keypress
13,25,female,13,right,2,ldt_13_2_0108,lexical_decision,word,FULMINE,lightning,1,515,keypress
13,25,female,13,right,2,ldt_13_2_0109,lexical_decision,pseudoword,AVIRBI,,1,616,keypress
13,25,female,13,right,2,ldt_13_2_0110,lexical_decision,pseudoword,REDRA,,1,628,keypress
13,25,female,13,right,2,ldt_13_2_0111,lexical_decision,word,STAMPELLA,crutch,1,584,keypress
13,25,female,13,right,2,ldt_13_2_0112,lexical_decision,pseudoword,SETAMMA,,1,1506,keypress
13,25,female,13,right,2,ldt_13_2_0113,lexical_decision,word,MOBILE,cabinet,1,513,keypress
13,25,female,13,right,2,ldt_13_2_0114,lexical_decision,word,PRESSIONE,pressure,1,524,keypress
13,25,female,13,right,2,ldt_13_2_0115,lexical_decision,pseudoword,ORGO,,1,600,keypress
13,25,female,13,right,2,ldt_13_2_0116,lexical_decision,word,GOLFISTA,golfer,1,668,keypress
13,25,female,13,right,2,ldt_13_2_0117,lexical_decision,word,DITO,finger,1,610,keypress
13,25,female,13,right,2,ldt_13_2_0118,lexical_decision,pseudoword,SUBAPPOSTA,,1,968,keypress
13,25,female,13,right,2,ldt_13_2_0119,lexical_decision,word,APPENDIABITI,clothes_hanger,1,824,keypress
13,25,female,13,right,2,ldt_13_2_0120,lexical_decision,word,PENA,pain,1,512,keypress
13,25,female,13,right,2,ldt_13_2_0121,lexical_decision,word,VICOLO,alley,1,568,keypress
13,25,female,13,right,2,ldt_13_2_0122,lexical_decision,word,T-SHIRT,t-shirt,1,768,keypress
13,25,female,13,right,2,ldt_13_2_0123,lexical_decision,word,RIGHELLO,ruler,1,515,keypress
13,25,female,13,right,2,ldt_13_2_0124,lexical_decision,word,PELLICCIA,fur,1,501,keypress
13,25,female,13,right,2,ldt_13_2_0125,lexical_decision,pseudoword,TEDIRE,,1,639,keypress
13,25,female,13,right,2,ldt_13_2_0126,lexical_decision,pseudoword,PACI,,0,449,keypress
13,25,female,13,right,2,ldt_13_2_0127,lexical_decision,word,ERRORE,mistake,1,917,keypress
13,25,female,13,right,2,ldt_13_2_0128,lexical_decision,word,SORPRESA,treat,1,534,keypress
13,25,female,13,right,2,ldt_13_2_0129,lexical_decision,word,STATUA,statue,1,575,keypress
13,25,female,13,right,2,ldt_13_2_0130,lexical_decision,pseudoword,INTENSUNFEVA,,1,752,keypress
13,25,female,13,right,2,ldt_13_2_0131,lexical_decision,word,MATITA,pencil,1,508,keypress
13,25,female,13,right,2,ldt_13_2_0132,lexical_decision,pseudoword,CENCO,,1,1440,keypress
13,25,female,13,right,2,ldt_13_2_0133,lexical_decision,word,DOLORE,ache,1,432,keypress
13,25,female,13,right,2,ldt_13_2_0134,lexical_decision,word,AFFASCINARE,fascinate,1,526,keypress
13,25,female,13,right,2,ldt_13_2_0135,lexical_decision,pseudoword,RALTITO,,1,668,keypress
13,25,female,13,right,2,ldt_13_2_0136,lexical_decision,word,LIBERAZIONE,liberty,1,535,keypress
13,25,female,13,right,2,ldt_13_2_0137,lexical_decision,word,ISPIRARE,inspire,1,534,keypress
13,25,female,13,right,2,ldt_13_2_0138,lexical_decision,word,BAR,bar,1,476,keypress
13,25,female,13,right,2,ldt_13_2_0139,lexical_decision,word,BUIO,dark,1,416,keypress
13,25,female,13,right,2,ldt_13_2_0140,lexical_decision,word,FAMA,fame,1,415,keypress
13,25,female,13,right,2,ldt_13_2_0141,lexical_decision,pseudoword,SCEA,,1,594,keypress
13,25,female,13,right,2,ldt_13_2_0142,lexical_decision,word,CANE,dog,1,470,keypress
13,25,female,13,right,2,ldt_13_2_0143,lexical_decision,word,TIGRE,tiger,1,421,keypress
13,25,female,13,right,2,ldt_13_2_0144,lexical_decision,word,STRESSATO,distressed,1,534,keypress
13,25,female,13,right,2,ldt_13_2_0145,lexical_decision,pseudoword,ODAI,,1,626,keypress
13,25,female,13,right,2,ldt_13_2_0146,lexical_decision,pseudoword,POLETAIMMO,,1,658,keypress
13,25,female,13,right,2,ldt_13_2_0147,lexical_decision,word,LEBBRA,leprosy,1,682,keypress
13,25,female,13,right,2,ldt_13_2_0148,lexical_decision,word,INDIGNAZIONE,outrage,1,582,keypress
13,25,female,13,right,2,ldt_13_2_0149,lexical_decision,pseudoword,CONCANE,,1,554,keypress
13,25,female,13,right,2,ldt_13_2_0150,lexical_decision,word,CROCIFIGGERE,crucify,1,933,keypress
13,25,female,13,right,2,ldt_13_2_0151,lexical_decision,pseudoword,BESOIO,,1,592,keypress
13,25,female,13,right,2,ldt_13_2_0152,lexical_decision,pseudoword,TUDIOMATTA,,1,658,keypress
13,25,female,13,right,2,ldt_13_2_0153,lexical_decision,pseudoword,CALIRATUMA,,1,835,keypress
13,25,female,13,right,2,ldt_13_2_0154,lexical_decision,pseudoword,SOTTOBALLI,,1,769,keypress
13,25,female,13,right,2,ldt_13_2_0155,lexical_decision,pseudoword,BIBESI,,1,583,keypress
13,25,female,13,right,2,ldt_13_2_0156,lexical_decision,word,ATTREZZO,tool,1,583,keypress
13,25,female,13,right,2,ldt_13_2_0157,lexical_decision,pseudoword,DROSSI,,1,611,keypress
13,25,female,13,right,2,ldt_13_2_0158,lexical_decision,word,FASTIDIO,nuisance,1,528,keypress
13,25,female,13,right,2,ldt_13_2_0159,lexical_decision,pseudoword,FIDARI,,1,905,keypress
13,25,female,13,right,2,ldt_13_2_0160,lexical_decision,pseudoword,FAMPI,,1,626,keypress
13,25,female,13,right,2,ldt_13_2_0161,lexical_decision,pseudoword,TAVASA,,1,660,keypress
13,25,female,13,right,2,ldt_13_2_0162,lexical_decision,word,BAMBOLA,doll,1,446,keypress
13,25,female,13,right,2,ldt_13_2_0163,lexical_decision,pseudoword,INDERRO,,1,632,keypress
13,25,female,13,right,2,ldt_13_2_0164,lexical_decision,pseudoword,TIDAPO,,1,531,keypress
13,25,female,13,right,2,ldt_13_2_0165,lexical_decision,word,AMBULANZA,ambulance,1,496,keypress
13,25,female,13,right,2,ldt_13_2_0166,lexical_decision,word,DIPENDENTE,addicted,1,559,keypress
13,25,female,13,right,2,ldt_13_2_0167,lexical_decision,pseudoword,LIGLI,,1,591,keypress
13,25,female,13,right,2,ldt_13_2_0168,lexical_decision,word,PIGRO,lazy,1,546,keypress
13,25,female,13,right,2,ldt_13_2_0169,lexical_decision,word,EROINA,heroin,1,541,keypress
13,25,female,13,right,2,ldt_13_2_0170,lexical_decision,pseudoword,VICIVI,,1,551,keypress
13,25,female,13,right,2,ldt_13_2_0171,lexical_decision,word,BUGIA,lie,1,465,keypress
13,25,female,13,right,2,ldt_13_2_0172,lexical_decision,pseudoword,LOGA,,1,583,keypress
13,25,female,13,right,2,ldt_13_2_0173,lexical_decision,pseudoword,ATLANTIMI,,1,624,keypress
13,25,female,13,right,2,ldt_13_2_0174,lexical_decision,word,PRETE,priest,1,510,keypress
13,25,female,13,right,2,ldt_13_2_0175,lexical_decision,pseudoword,ZOMPRERA,,1,561,keypress
13,25,female,13,right,2,ldt_13_2_0176,lexical_decision,pseudoword,ACALLI,,1,495,keypress
13,25,female,13,right,2,ldt_13_2_0177,lexical_decision,word,SENTIMENTO,sentiment,1,641,keypress
13,25,female,13,right,2,ldt_13_2_0178,lexical_decision,pseudoword,GARI,,1,487,keypress
13,25,female,13,right,2,ldt_13_2_0179,lexical_decision,pseudoword,LIRI,,1,497,keypress
13,25,female,13,right,2,ldt_13_2_0180,lexical_decision,pseudoword,ADDRENDOTTA,,1,752,keypress
13,25,female,13,right,2,ldt_13_2_0181,lexical_decision,pseudoword,FAENGLA,,1,573,keypress
13,25,female,13,right,2,ldt_13_2_0182,lexical_decision,word,DISGUSTATO,disgusted,1,503,keypress
13,25,female,13,right,2,ldt_13_2_0183,lexical_decision,word,STRADA,street,1,450,keypress
13,25,female,13,right,2,ldt_13_2_0184,lexical_decision,word,RISTORANTE,restaurant,1,492,keypress
13,25,female,13,right,2,ldt_13_2_0185,lexical_decision,word,BUONO,good,1,423,keypress
13,25,female,13,right,2,ldt_13_2_0186,lexical_decision,pseudoword,TISCATINA,,1,607,keypress
13,25,female,13,right,2,ldt_13_2_0187,lexical_decision,word,FAMIGLIA,family,1,477,keypress
13,25,female,13,right,2,ldt_13_2_0188,lexical_decision,word,BORDO,board,1,518,keypress
13,25,female,13,right,2,ldt_13_2_0189,lexical_decision,word,MIGLIORARE,improve,1,549,keypress
13,25,female,13,right,2,ldt_13_2_0190,lexical_decision,pseudoword,BEFIERNE,,1,578,keypress
