participant_id,age,gender,education,handedness,session_id,trial_id,condition,stimulus,stimulus_translation,accuracy,rt,rt_measure
2,21,female,13,left,1,naming_2_1_0000,word_naming,INSALATA,salad,1,493,voice_onset
2,21,female,13,left,1,naming_2_1_0001,word_naming,CANDELABRO,candelabrum,1,456,voice_onset
2,21,female,13,left,1,naming_2_1_0002,word_naming,DEFORME,deformed,1,456,voice_onset
2,21,female,13,left,1,naming_2_1_0003,word_naming,CARABINA,rifle,1,486,voice_onset
2,21,female,13,left,1,naming_2_1_0004,word_naming,MERCATO,market,1,409,voice_onset
2,21,female,13,left,1,naming_2_1_0005,word_naming,SCIOCCHEZZA,nonsense,1,424,voice_onset
2,21,female,13,left,1,naming_2_1_0006,word_naming,COMPUTER,computer,1,457,voice_onset
2,21,female,13,left,1,naming_2_1_0007,word_naming,SOLENNE,solemn,1,412,voice_onset
2,21,female,13,left,1,naming_2_1_0008,word_naming,INDIGNAZIONE,outrage,1,467,voice_onset
2,21,female,13,left,1,naming_2_1_0009,word_naming,ATLETICA,athletics,1,432,voice_onset
2,21,female,13,left,1,naming_2_1_0010,word_naming,NUVOLOSO,overcast,1,431,voice_onset
2,21,female,13,left,1,naming_2_1_0011,word_naming,ARRABBIATO,angry,1,432,voice_onset
2,21,female,13,left,1,naming_2_1_0012,word_naming,SOGNO,dream,1,446,voice_onset
2,21,female,13,left,1,naming_2_1_0013,word_naming,STUFA,stove,1,438,voice_onset
2,21,female,13,left,1,naming_2_1_0014,word_naming,NOTIZIE,news,1,456,voice_onset
2,21,female,13,left,1,naming_2_1_0015,word_naming,MANO,hand,1,447,voice_onset
2,21,female,13,left,1,naming_2_1_0016,word_naming,GIALLO,yellow,1,470,voice_onset
2,21,female,13,left,1,naming_2_1_0017,word_naming,CROCIFIGGERE,crucify,1,554,voice_onset
2,21,female,13,left,1,naming_2_1_0018,word_naming,FALCO,hawk,1,522,voice_onset
2,21,female,13,left,1,naming_2_1_0019,word_naming,AUTUNNO,autumn,1,422,voice_onset
2,21,female,13,left,1,naming_2_1_0020,word_naming,CORAGGIOSO,brave,1,417,voice_onset
2,21,female,13,left,1,naming_2_1_0021,word_naming,COLOMBO,dove,1,430,voice_onset
2,21,female,13,left,1,naming_2_1_0022,word_naming,UTENSILE,utensil,1,444,voice_onset
2,21,female,13,left,1,naming_2_1_0023,word_naming,INSOLENTE,insolent,1,498,voice_onset
2,21,female,13,left,1,naming_2_1_0024,word_naming,PESTE,pest,1,476,voice_onset
2,21,female,13,left,1,naming_2_1_0025,word_naming,VOMITO,vomit,1,513,voice_onset
2,21,female,13,left,1,naming_2_1_0026,word_naming,STUPIDO,stupid,1,430,voice_onset
2,21,female,13,left,1,naming_2_1_0027,word_naming,RISPOSTA,answer,1,419,voice_onset
2,21,female,13,left,1,naming_2_1_0028,word_naming,ALIENO,alien,1,493,voice_onset
2,21,female,13,left,1,naming_2_1_0029,word_naming,INCHIOSTRO,ink,1,316,voice_onset
2,21,female,13,left,1,naming_2_1_0030,word_naming,CONTENUTO,contents,1,500,voice_onset
2,21,female,13,left,1,naming_2_1_0031,word_naming,MUSEO,museum,1,461,voice_onset
2,21,female,13,left,1,naming_2_1_0032,word_naming,VIVACE,lively,1,492,voice_onset
2,21,female,13,left,1,naming_2_1_0033,word_naming,TRAUMA,trauma,1,482,voice_onset
2,21,female,13,left,1,naming_2_1_0034,word_naming,PRECIPIZIO,cliff,1,506,voice_onset
2,21,female,13,left,1,naming_2_1_0035,word_naming,PRATERIA,prairie,1,536,voice_onset
2,21,female,13,left,1,naming_2_1_0036,word_naming,CANZONE,song,1,438,voice_onset
2,21,female,13,left,1,naming_2_1_0037,word_naming,CODARDO,coward,1,446,voice_onset
2,21,female,13,left,1,naming_2_1_0038,word_naming,RIPARATO,sheltered,1,433,voice_onset
2,21,female,13,left,1,naming_2_1_0039,word_naming,BACIO,kiss,1,480,voice_onset
2,21,female,13,left,1,naming_2_1_0040,word_naming,NODO,knot,1,436,voice_onset
2,21,female,13,left,1,naming_2_1_0041,word_naming,FOLLE,mad,1,487,voice_onset
2,21,female,13,left,1,naming_2_1_0042,word_naming,PASTELLO,pastel,1,476,voice_onset
2,21,female,13,left,1,naming_2_1_0043,word_naming,BELLEZZA,beauty,1,524,voice_onset
2,21,female,13,left,1,naming_2_1_0044,word_naming,FAMELICO,starving,1,539,voice_onset
2,21,female,13,left,1,naming_2_1_0045,word_naming,BARCA,sailboat,1,489,voice_onset
2,21,female,13,left,1,naming_2_1_0046,word_naming,TABACCO,tobacco,1,521,voice_onset
2,21,female,13,left,1,naming_2_1_0047,word_naming,PENNA,pen,1,501,voice_onset
2,21,female,13,left,1,naming_2_1_0048,word_naming,CHIESA,church,1,469,voice_onset
2,21,female,13,left,1,naming_2_1_0049,word_naming,BURRO,butter,1,505,voice_onset
2,21,female,13,left,1,naming_2_1_0050,word_naming,ZAFFIRO,sapphire,1,574,voice_onset
2,21,female,13,left,1,naming_2_1_0051,word_naming,PECCATO,sin,1,477,voice_onset
2,21,female,13,left,1,naming_2_1_0052,word_naming,ODIOSO,obnoxious,1,475,voice_onset
2,21,female,13,left,1,naming_2_1_0053,word_naming,PALUDE,swamp,1,483,voice_onset
2,21,female,13,left,1,naming_2_1_0054,word_naming,ISTRUZIONE,education,1,563,voice_onset
2,21,female,13,left,1,naming_2_1_0055,word_naming,DISTACCATO,detached,1,540,voice_onset
2,21,female,13,left,1,naming_2_1_0056,word_naming,ALCOLISTA,alcoholic,1,437,voice_onset
2,21,female,13,left,1,naming_2_1_0057,word_naming,TEMPESTA,storm,1,495,voice_onset
2,21,female,13,left,1,naming_2_1_0058,word_naming,ERBA,grass,1,478,voice_onset
2,21,female,13,left,1,naming_2_1_0059,word_naming,GHIACCIAIO,glacier,1,563,voice_onset
2,21,female,13,left,1,naming_2_1_0060,word_naming,SPIAGGIA,beach,1,448,voice_onset
2,21,female,13,left,1,naming_2_1_0061,word_naming,CENA,dinner,1,292,voice_onset
2,21,female,13,left,1,naming_2_1_0062,word_naming,ANGOSCIATO,anguished,1,395,voice_onset
2,21,female,13,left,1,naming_2_1_0063,word_naming,VIAGGIARE,travel,1,465,voice_onset
2,21,female,13,left,1,naming_2_1_0064,word_naming,SORPRESA,treat,1,413,voice_onset
2,21,female,13,left,1,naming_2_1_0065,word_naming,QUARTO,quart,1,418,voice_onset
2,21,female,13,left,1,naming_2_1_0066,word_naming,RISPETTOSO,respectful,1,400,voice_onset
2,21,female,13,left,1,naming_2_1_0067,word_naming,DIPLOMA,diploma,1,447,voice_onset
2,21,female,13,left,1,naming_2_1_0068,word_naming,DISASTRO,disaster,1,438,voice_onset
2,21,female,13,left,1,naming_2_1_0069,word_naming,PERSONA,person,1,466,voice_onset
2,21,female,13,left,1,naming_2_1_0070,word_naming,SCIOCCO,silly,1,373,voice_onset
2,21,female,13,left,1,naming_2_1_0071,word_naming,AVIDITÀ,greed,1,413,voice_onset
2,21,female,13,left,1,naming_2_1_0072,word_naming,SPAZIO,space,1,405,voice_onset
2,21,female,13,left,1,naming_2_1_0073,word_naming,ASSICURARE,secure,1,426,voice_onset
2,21,female,13,left,1,naming_2_1_0074,word_naming,QUERCIA,oak,1,421,voice_onset
2,21,female,13,left,1,naming_2_1_0075,word_naming,OSTACOLARE,hinder,1,457,voice_onset
2,21,female,13,left,1,naming_2_1_0076,word_naming,SPERANZA,hope,1,418,voice_onset
2,21,female,13,left,1,naming_2_1_0077,word_naming,PIOGGIA,rain,1,437,voice_onset
2,21,female,13,left,1,naming_2_1_0078,word_naming,AMBIZIONE,ambition,1,451,voice_onset
2,21,female,13,left,1,naming_2_1_0079,word_naming,ABITUDINI,habit,1,304,voice_onset
2,21,female,13,left,1,naming_2_1_0080,word_naming,BLATTA,cockroach,1,517,voice_onset
2,21,female,13,left,1,naming_2_1_0081,word_naming,VILLAGGIO,village,1,573,voice_onset
2,21,female,13,left,1,naming_2_1_0082,word_naming,CRANIO,skull,1,442,voice_onset
2,21,female,13,left,1,naming_2_1_0083,word_naming,HANDICAP,handicap,1,489,voice_onset
2,21,female,13,left,1,naming_2_1_0084,word_naming,MACELLO,slaughter,1,446,voice_onset
2,21,female,13,left,1,naming_2_1_0085,word_naming,RICCHEZZE,riches,1,446,voice_onset
2,21,female,13,left,1,naming_2_1_0086,word_naming,MACCHINA,machine,1,417,voice_onset
2,21,female,13,left,1,naming_2_1_0087,word_naming,TORNADO,tornado,1,464,voice_onset
2,21,female,13,left,1,naming_2_1_0088,word_naming,SESSO,sex,1,435,voice_onset
2,21,female,13,left,1,naming_2_1_0089,word_naming,COMODINO,bedside_table,1,313,voice_onset
2,21,female,13,left,1,naming_2_1_0090,word_naming,LENTO,slow,1,556,voice_onset
2,21,female,13,left,1,naming_2_1_0091,word_naming,ECCEZIONALE,outstanding,1,510,voice_onset
2,21,female,13,left,1,naming_2_1_0092,word_naming,NATURA,nature,1,451,voice_onset
2,21,female,13,left,1,naming_2_1_0093,word_naming,SALVARE,save,1,512,voice_onset
2,21,female,13,left,1,naming_2_1_0094,word_naming,COLTELLO,knife,1,271,voice_onset
2,21,female,13,left,1,naming_2_1_0095,word_naming,PAURA,fear,1,268,voice_onset
2,21,female,13,left,1,naming_2_1_0096,word_naming,DIVERTIMENTO,fun,1,484,voice_onset
2,21,female,13,left,1,naming_2_1_0097,word_naming,MASSACRO,massacre,1,503,voice_onset
2,21,female,13,left,1,naming_2_1_0098,word_naming,ACCOMODANTE,easygoing,1,462,voice_onset
2,21,female,13,left,1,naming_2_1_0099,word_naming,RAGNO,spider,1,289,voice_onset
2,21,female,13,left,1,naming_2_1_0100,word_naming,VELOCE,quick,1,448,voice_onset
2,21,female,13,left,1,naming_2_1_0101,word_naming,DEPRESSO,depressed,1,511,voice_onset
2,21,female,13,left,1,naming_2_1_0102,word_naming,CIECO,blind,1,247,voice_onset
2,21,female,13,left,1,naming_2_1_0103,word_naming,VAMPIRO,vampire,1,311,voice_onset
2,21,female,13,left,1,naming_2_1_0104,word_naming,MANTENIMENTO,alimony,1,527,voice_onset
2,21,female,13,left,1,naming_2_1_0105,word_naming,ULCERA,ulcer,1,542,voice_onset
2,21,female,13,left,1,naming_2_1_0106,word_naming,NOIA,ennui,1,495,voice_onset
2,21,female,13,left,1,naming_2_1_0107,word_naming,INVESTIRE,invest,1,328,voice_onset
2,21,female,13,left,1,naming_2_1_0108,word_naming,LIBERTÀ,freedom,1,520,voice_onset
2,21,female,13,left,1,naming_2_1_0109,word_naming,DETESTARE,detest,1,467,voice_onset
2,21,female,13,left,1,naming_2_1_0110,word_naming,DURO,hard,1,512,voice_onset
2,21,female,13,left,1,naming_2_1_0111,word_naming,NATALE,christmas,1,524,voice_onset
2,21,female,13,left,1,naming_2_1_0112,word_naming,ULIVO,olive_tree,1,524,voice_onset
2,21,female,13,left,1,naming_2_1_0113,word_naming,BUONO,good,1,524,voice_onset
2,21,female,13,left,1,naming_2_1_0114,word_naming,NARCOTICO,narcotic,1,567,voice_onset
2,21,female,13,left,1,naming_2_1_0115,word_naming,SCHIVO,shy,1,458,voice_onset
2,21,female,13,left,1,naming_2_1_0116,word_naming,VERDE,green,1,493,voice_onset
2,21,female,13,left,1,naming_2_1_0117,word_naming,VANDALO,vandal,1,561,voice_onset
2,21,female,13,left,1,naming_2_1_0118,word_naming,YACHT,yacht,1,602,voice_onset
2,21,female,13,left,1,naming_2_1_0119,word_naming,METODO,method,1,477,voice_onset
2,21,female,13,left,1,naming_2_1_0120,word_naming,RISPETTO,respect,1,427,voice_onset
2,21,female,13,left,1,naming_2_1_0121,word_naming,ANGELO,angel,1,485,voice_onset
2,21,female,13,left,1,naming_2_1_0122,word_naming,URAGANO,hurricane,1,496,voice_onset
2,21,female,13,left,1,naming_2_1_0123,word_naming,NASO,nose,1,590,voice_onset
2,21,female,13,left,1,naming_2_1_0124,word_naming,SCARPA,shoe,1,356,voice_onset
2,21,female,13,left,1,naming_2_1_0125,word_naming,CUCCHIAIO,spoon,1,516,voice_onset
2,21,female,13,left,1,naming_2_1_0126,word_naming,MUSICA,music,1,523,voice_onset
2,21,female,13,left,1,naming_2_1_0127,word_naming,T-SHIRT,t-shirt,1,599,voice_onset
2,21,female,13,left,1,naming_2_1_0128,word_naming,DISTURBARE,disturb,1,578,voice_onset
2,21,female,13,left,1,naming_2_1_0129,word_naming,GRAVE,severe,1,334,voice_onset
2,21,female,13,left,1,naming_2_1_0130,word_naming,FRIGIDO,frigid,1,516,voice_onset
2,21,female,13,left,1,naming_2_1_0131,word_naming,VINCERE,win,1,514,voice_onset
2,21,female,13,left,1,naming_2_1_0132,word_naming,VOGLIA,desire,1,520,voice_onset
2,21,female,13,left,1,naming_2_1_0133,word_naming,MATTO,madman,1,533,voice_onset
2,21,female,13,left,1,naming_2_1_0134,word_naming,BESTEMMIA,blasphemy,1,566,voice_onset
2,21,female,13,left,1,naming_2_1_0135,word_naming,FRAGRANZA,fragrance,1,547,voice_onset
2,21,female,13,left,1,naming_2_1_0136,word_naming,PUZZA,stink,1,492,voice_onset
2,21,female,13,left,1,naming_2_1_0137,word_naming,LETAME,manure,1,489,voice_onset
2,21,female,13,left,1,naming_2_1_0138,word_naming,FORCHETTA,fork,1,498,voice_onset
2,21,female,13,left,1,naming_2_1_0139,word_naming,SCRIVANIA,desk,1,319,voice_onset
2,21,female,13,left,1,naming_2_1_0140,word_naming,INSEGNANTE,teacher,1,504,voice_onset
2,21,female,13,left,1,naming_2_1_0141,word_naming,CANCRENA,gangrene,1,562,voice_onset
2,21,female,13,left,1,naming_2_1_0142,word_naming,DEBITO,debt,1,514,voice_onset
2,21,female,13,left,1,naming_2_1_0143,word_naming,PRIVACY,privacy,1,488,voice_onset
2,21,female,13,left,1,naming_2_1_0144,word_naming,LUSSO,luxury,1,351,voice_onset
2,21,female,13,left,1,naming_2_1_0145,word_naming,OROLOGIO,clock,1,490,voice_onset
2,21,female,13,left,1,naming_2_1_0146,word_naming,INFATUAZIONE,infatuation,1,215,voice_onset
2,21,female,13,left,1,naming_2_1_0147,word_naming,ARTE,art,1,477,voice_onset
2,21,female,13,left,1,naming_2_1_0148,word_naming,SIFILIDE,syphilis,1,323,voice_onset
2,21,female,13,left,1,naming_2_1_0149,word_naming,SPOSO,spouse,1,434,voice_onset
2,21,female,13,left,1,naming_2_1_0150,word_naming,CASINÒ,casino,1,478,voice_onset
2,21,female,13,left,1,naming_2_1_0151,word_naming,RISATA,laughter,1,318,voice_onset
2,21,female,13,left,1,naming_2_1_0152,word_naming,QUADRO,picture,1,430,voice_onset
2,21,female,13,left,1,naming_2_1_0153,word_naming,SALVATORE,savior,1,435,voice_onset
2,21,female,13,left,1,naming_2_1_0154,word_naming,SCHERZO,joke,1,414,voice_onset
2,21,female,13,left,1,naming_2_1_0155,word_naming,ONESTO,honest,1,431,voice_onset
2,21,female,13,left,1,naming_2_1_0156,word_naming,VIRTÙ,virtue,1,326,voice_onset
2,21,female,13,left,1,naming_2_1_0157,word_naming,PRESSIONE,pressure,1,509,voice_onset
2,21,female,13,left,1,naming_2_1_0158,word_naming,PIANTA,plant,1,494,voice_onset
2,21,female,13,left,1,naming_2_1_0159,word_naming,SCOOTER,scooter,1,427,voice_onset
2,21,female,13,left,1,naming_2_1_0160,word_naming,MANGIARE,eat,1,444,voice_onset
2,21,female,13,left,1,naming_2_1_0161,word_naming,SUORA,nun,1,422,voice_onset
2,21,female,13,left,1,naming_2_1_0162,word_naming,APE,bees,1,463,voice_onset
2,21,female,13,left,1,naming_2_1_0163,word_naming,STATUA,statue,1,465,voice_onset
2,21,female,13,left,1,naming_2_1_0164,word_naming,LISCIO,smooth,1,544,voice_onset
2,21,female,13,left,1,naming_2_1_0165,word_naming,CICLONE,cyclone,1,525,voice_onset
2,21,female,13,left,1,naming_2_1_0166,word_naming,CADUTA,fall,1,415,voice_onset
2,21,female,13,left,1,naming_2_1_0167,word_naming,RANA,frog,1,404,voice_onset
2,21,female,13,left,1,naming_2_1_0168,word_naming,MAL_DI_MARE,seasick,1,567,voice_onset
2,21,female,13,left,1,naming_2_1_0169,word_naming,PALETTA,dustpan,1,467,voice_onset
2,21,female,13,left,1,naming_2_1_0170,word_naming,GAMBA,leg,1,276,voice_onset
2,21,female,13,left,1,naming_2_1_0171,word_naming,ECCITATO,aroused,1,471,voice_onset
2,21,female,13,left,1,naming_2_1_0172,word_naming,FIDANZATO,sweetheart,1,533,voice_onset
2,21,female,13,left,1,naming_2_1_0173,word_naming,MORTO,dead,1,567,voice_onset
2,21,female,13,left,1,naming_2_1_0174,word_naming,LIBERO,free,1,479,voice_onset
2,21,female,13,left,1,naming_2_1_0175,word_naming,SCIARPA,scarf,1,333,voice_onset
2,21,female,13,left,1,naming_2_1_0176,word_naming,VETRO,glass,1,496,voice_onset
2,21,female,13,left,1,naming_2_1_0177,word_naming,AUTOMOBILE,car,1,435,voice_onset
2,21,female,13,left,1,naming_2_1_0178,word_naming,VILLETTA,cottage,1,539,voice_onset
2,21,female,13,left,1,naming_2_1_0179,word_naming,DISTRUZIONE,destruction,1,514,voice_onset
2,21,female,13,left,1,naming_2_1_0180,word_naming,FECCIA,scum,1,500,voice_onset
2,21,female,13,left,1,naming_2_1_0181,word_naming,IDOLO,idol,1,452,voice_onset
2,21,female,13,left,1,naming_2_1_0182,word_naming,MIRACOLO,miracle,1,510,voice_onset
2,21,female,13,left,1,naming_2_1_0183,word_naming,ADORABILE,adorable,1,523,voice_onset
2,21,female,13,left,1,naming_2_1_0184,word_naming,AVVENTURA,adventure,1,422,voice_onset
2,21,female,13,left,1,naming_2_1_0185,word_naming,PUNTURA,prick,1,163,voice_onset
2,21,female,13,left,1,naming_2_1_0186,word_naming,TAVOLO,table,1,544,voice_onset
2,21,female,13,left,1,naming_2_1_0187,word_naming,NASCONDERE,hide,1,424,voice_onset
2,21,female,13,left,1,naming_2_1_0188,word_naming,PROBLEMA,trouble,1,490,voice_onset
2,21,female,13,left,1,naming_2_1_0189,word_naming,INUTILE,useless,1,473,voice_onset
2,21,female,13,left,1,naming_2_1_0190,word_naming,ELETTRODOMESTICO,appliance,1,518,voice_onset
2,21,female,13,left,1,naming_2_1_0191,word_naming,MORBILLO,measles,1,469,voice_onset
2,21,female,13,left,1,naming_2_1_0192,word_naming,SPIRITO,spirit,1,437,voice_onset
2,21,female,13,left,1,naming_2_1_0193,word_naming,TERRIFICANTE,terrible,1,459,voice_onset
2,21,female,13,left,1,naming_2_1_0194,word_naming,GIACCA,jacket,1,616,voice_onset
2,21,female,13,left,1,naming_2_1_0195,word_naming,SCULACCIATA,spanking,1,416,voice_onset
2,21,female,13,left,1,naming_2_1_0196,word_naming,SETA,silk,1,494,voice_onset
2,21,female,13,left,1,naming_2_1_0197,word_naming,FORTE,strong,1,500,voice_onset
2,21,female,13,left,1,naming_2_1_0198,word_naming,LUNATICO,moody,1,457,voice_onset
2,21,female,13,left,1,naming_2_1_0199,word_naming,PASSIONE,passion,1,428,voice_onset
2,21,female,13,left,1,naming_2_1_0200,word_naming,PIAZZA,square,1,268,voice_onset
2,21,female,13,left,1,naming_2_1_0201,word_naming,DIAVOLO,devil,1,148,voice_onset
2,21,female,13,left,1,naming_2_1_0202,word_naming,MOGLIE,wife,1,458,voice_onset
2,21,female,13,left,1,naming_2_1_0203,word_naming,PADELLA,pan,1,454,voice_onset
2,21,female,13,left,1,naming_2_1_0204,word_naming,GLORIA,glory,1,100,voice_onset
2,21,female,13,left,1,naming_2_1_0205,word_naming,RAGAZZO,boy,1,194,voice_onset
2,21,female,13,left,1,naming_2_1_0206,word_naming,ATTRAENTE,handsome,1,90,voice_onset
2,21,female,13,left,1,naming_2_1_0207,word_naming,ABITO,dress,1,140,voice_onset
2,21,female,13,left,1,naming_2_1_0208,word_naming,PARADISO,paradise,1,461,voice_onset
2,21,female,13,left,1,naming_2_1_0209,word_naming,GIARRETTIERA,garter,1,526,voice_onset
2,21,female,13,left,1,naming_2_1_0210,word_naming,CRIMINALE,criminal,1,448,voice_onset
2,21,female,13,left,1,naming_2_1_0211,word_naming,BESTIA,beast,1,481,voice_onset
2,21,female,13,left,1,naming_2_1_0212,word_naming,INONDAZIONE,flood,1,517,voice_onset
2,21,female,13,left,1,naming_2_1_0213,word_naming,AFFETTO,affection,1,451,voice_onset
2,21,female,13,left,1,naming_2_1_0214,word_naming,SPECCHIO,mirror,1,279,voice_onset
2,21,female,13,left,1,naming_2_1_0215,word_naming,PANTALONE,trouser,1,473,voice_onset
2,21,female,13,left,1,naming_2_1_0216,word_naming,RESPINTO,rejected,1,443,voice_onset
2,21,female,13,left,1,naming_2_1_0217,word_naming,RICONOSCENTE,thankful,1,437,voice_onset
2,21,female,13,left,1,naming_2_1_0218,word_naming,ABBRACCIO,hug,1,475,voice_onset
2,21,female,13,left,1,naming_2_1_0219,word_naming,PUNGENTE,pungent,1,460,voice_onset
2,21,female,13,left,1,naming_2_1_0220,word_naming,TEMPO,time,1,261,voice_onset
2,21,female,13,left,1,naming_2_1_0221,word_naming,STRESSATO,distressed,1,474,voice_onset
2,21,female,13,left,1,naming_2_1_0222,word_naming,CANE,dog,1,463,voice_onset
2,21,female,13,left,1,naming_2_1_0223,word_naming,POLTRONA,armchair,1,461,voice_onset
2,21,female,13,left,1,naming_2_1_0224,word_naming,CAREZZA,caress,1,439,voice_onset
2,21,female,13,left,1,naming_2_1_0225,word_naming,GELATINA,jelly,1,477,voice_onset
2,21,female,13,left,1,naming_2_1_0226,word_naming,ROCCIA,rock,1,458,voice_onset
2,21,female,13,left,1,naming_2_1_0227,word_naming,SOLEGGIATO,sunlight,1,417,voice_onset
2,21,female,13,left,1,naming_2_1_0228,word_naming,TRAMONTO,sunset,1,508,voice_onset
2,21,female,13,left,1,naming_2_1_0229,word_naming,SOMMESSO,subdued,1,392,voice_onset
2,21,female,13,left,1,naming_2_1_0230,word_naming,IMPAURITO,afraid,1,444,voice_onset
2,21,female,13,left,1,naming_2_1_0231,word_naming,LENIRE,soothe,1,432,voice_onset
2,21,female,13,left,1,naming_2_1_0232,word_naming,DISPREZZARE,despise,1,504,voice_onset
2,21,female,13,left,1,naming_2_1_0233,word_naming,ELICOTTERO,helicopter,1,436,voice_onset
2,21,female,13,left,1,naming_2_1_0234,word_naming,ORDINATO,tidy,1,147,voice_onset
2,21,female,13,left,1,naming_2_1_0235,word_naming,SAGGIO,wise,1,425,voice_onset
2,21,female,13,left,1,naming_2_1_0236,word_naming,CANTINA,cellar,1,465,voice_onset
2,21,female,13,left,1,naming_2_1_0237,word_naming,BICCHIERE,glass,1,521,voice_onset
2,21,female,13,left,1,naming_2_1_0238,word_naming,SPILLATRICE,stapler,1,415,voice_onset
2,21,female,13,left,1,naming_2_1_0239,word_naming,ODIO,hate,1,444,voice_onset
2,21,female,13,left,1,naming_2_1_0240,word_naming,FERIE,vacation,1,582,voice_onset
2,21,female,13,left,1,naming_2_1_0241,word_naming,EVIDENZIATORE,marker,1,504,voice_onset
2,21,female,13,left,1,naming_2_1_0242,word_naming,RIFIUTO,trash,1,423,voice_onset
2,21,female,13,left,1,naming_2_1_0243,word_naming,DROGATO,addict,1,486,voice_onset
2,21,female,13,left,1,naming_2_1_0244,word_naming,BREVETTO,patent,1,507,voice_onset
2,21,female,13,left,1,naming_2_1_0245,word_naming,OPUSCOLO,pamphlet,1,499,voice_onset
2,21,female,13,left,1,naming_2_1_0246,word_naming,CREPUSCOLO,twilight,1,496,voice_onset
2,21,female,13,left,1,naming_2_1_0247,word_naming,COMÒ,dresser,1,357,voice_onset
2,21,female,13,left,1,naming_2_1_0248,word_naming,GENERE,gender,1,566,voice_onset
2,21,female,13,left,1,naming_2_1_0249,word_naming,INFORNARE,bake,1,529,voice_onset
2,21,female,13,left,1,naming_2_1_0250,word_naming,CAPPELLO,hat,1,472,voice_onset
2,21,female,13,left,1,naming_2_1_0251,word_naming,PROFUMO,perfume,1,515,voice_onset
2,21,female,13,left,1,naming_2_1_0252,word_naming,PIEDE,foot,1,90,voice_onset
2,21,female,13,left,1,naming_2_1_0253,word_naming,PASTICCIO,pie,1,557,voice_onset
2,21,female,13,left,1,naming_2_1_0254,word_naming,BALCONE,balcony,1,509,voice_onset
2,21,female,13,left,1,naming_2_1_0255,word_naming,FACCIA,face,1,547,voice_onset
2,21,female,13,left,1,naming_2_1_0256,word_naming,IMPEGNATO,engaged,1,348,voice_onset
2,21,female,13,left,1,naming_2_1_0257,word_naming,AGILITÀ,agility,1,114,voice_onset
2,21,female,13,left,1,naming_2_1_0258,word_naming,PALAZZO,palace,1,513,voice_onset
2,21,female,13,left,1,naming_2_1_0259,word_naming,TESTA,head,1,500,voice_onset
2,21,female,13,left,1,naming_2_1_0260,word_naming,MORBOSO,morbid,1,532,voice_onset
2,21,female,13,left,1,naming_2_1_0261,word_naming,RIVERENTE,reverent,1,500,voice_onset
2,21,female,13,left,1,naming_2_1_0262,word_naming,CAPEZZOLO,nipple,1,475,voice_onset
2,21,female,13,left,1,naming_2_1_0263,word_naming,SDEGNOSO,disdainful,1,298,voice_onset
2,21,female,13,left,1,naming_2_1_0264,word_naming,CHEROSENE,kerosene,1,559,voice_onset
2,21,female,13,left,1,naming_2_1_0265,word_naming,AUDACE,bold,1,455,voice_onset
2,21,female,13,left,1,naming_2_1_0266,word_naming,MONTAGNE_RUSSE,rollercoaster,1,579,voice_onset
2,21,female,13,left,1,naming_2_1_0267,word_naming,GIOCO,game,1,599,voice_onset
2,21,female,13,left,1,naming_2_1_0268,word_naming,TROMBA,trumpet,1,524,voice_onset
2,21,female,13,left,1,naming_2_1_0269,word_naming,MOMENTO,moment,1,468,voice_onset
2,21,female,13,left,1,naming_2_1_0270,word_naming,AMICO,friend,1,497,voice_onset
2,21,female,13,left,1,naming_2_1_0271,word_naming,ASPRO,sour,1,483,voice_onset
2,21,female,13,left,1,naming_2_1_0272,word_naming,RICORDI,memories,1,420,voice_onset
2,21,female,13,left,1,naming_2_1_0273,word_naming,EROTICO,erotic,1,512,voice_onset
2,21,female,13,left,1,naming_2_1_0274,word_naming,STAMPELLA,crutch,1,479,voice_onset
2,21,female,13,left,1,naming_2_1_0275,word_naming,FERITO,hurt,1,603,voice_onset
2,21,female,13,left,1,naming_2_1_0276,word_naming,FORCINA,hairpin,1,559,voice_onset
2,21,female,13,left,1,naming_2_1_0277,word_naming,POSSIBILITÀ,chance,1,532,voice_onset
2,21,female,13,left,1,naming_2_1_0278,word_naming,UOVO,egg,1,536,voice_onset
2,21,female,13,left,1,naming_2_1_0279,word_naming,SPOSA,bride,1,414,voice_onset
2,21,female,13,left,1,naming_2_1_0280,word_naming,SENO,breast,1,530,voice_onset
2,21,female,13,left,1,naming_2_1_0281,word_naming,TRAM,tram,1,481,voice_onset
2,21,female,13,left,1,naming_2_1_0282,word_naming,TETTO,roof,1,495,voice_onset
2,21,female,13,left,1,naming_2_1_0283,word_naming,BAMBOLA,doll,1,497,voice_onset
2,21,female,13,left,1,naming_2_1_0284,word_naming,MALATTIA,illness,1,462,voice_onset
2,21,female,13,left,1,naming_2_1_0285,word_naming,CARAMELLA,candy,1,452,voice_onset
2,21,female,13,left,1,naming_2_1_0286,word_naming,INFERNO,hell,1,457,voice_onset
2,21,female,13,left,1,naming_2_1_0287,word_naming,OSCENO,obscene,1,481,voice_onset
2,21,female,13,left,1,naming_2_1_0288,word_naming,STUPITO,astonished,1,393,voice_onset
2,21,female,13,left,1,naming_2_1_0289,word_naming,INTERESSE,interest,1,607,voice_onset
2,21,female,13,left,1,naming_2_1_0290,word_naming,CAVIGLIA,ankle,1,502,voice_onset
2,21,female,13,left,1,naming_2_1_0291,word_naming,FANTASIA,fantasy,1,528,voice_onset
